filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap
dataset/train/Greening/2025_12_21_IMG (344).JPG,dataset/val/Greening/2025_12_21_IMG (345).JPG,filename_neighbor,False,True,,20,2fdfc0701c67194c,2af7806a3f85f04a,22,0.07680951803922653,0.72119140625,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (344).JPG,Greening,train,108d0e5bba410bdde08c934501e09f3ae72d93f095fd48d83594daeca1b72b67,2025_12_21_IMG (345).JPG,Greening,val,0975f96701eb7b9a68a0e383a41991042ee42f524ebe60d8ec3038445e199c46,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (347).JPG,dataset/train/Greening/2025_12_21_IMG (348).JPG,filename_neighbor,False,True,,30,70e38f9c003b32e7,34dc87e188e6571a,34,0.07741650938987732,0.84912109375,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (347).JPG,Greening,train,4e1361a185966dfe95cb572c29d5e14c8afe60287996b9eb80e6d1ca40d053f6,2025_12_21_IMG (348).JPG,Greening,train,4465a0f3eac096b131a4a9c8943cf28e534effc38f0bc3301cd46b2b3a32b9ae,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (348).JPG,dataset/train/Greening/2025_12_21_IMG (349).JPG,filename_neighbor,False,True,,25,34dc87e188e6571a,2fb5806a37936a98,34,0.07437001913785934,0.7843424479166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (348).JPG,Greening,train,4465a0f3eac096b131a4a9c8943cf28e534effc38f0bc3301cd46b2b3a32b9ae,2025_12_21_IMG (349).JPG,Greening,train,210cc05d27ffaa3efb529c42efd5f7329dd21d610130b6035b4556aef7be0806,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (35).JPG,dataset/train/Greening/2025_12_21_IMG (36).JPG,filename_neighbor,False,True,,5,2d69f0c5c3879706,2969e7c7c686960c,12,0.04080978035926819,0.9322916666666666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (35).JPG,Greening,train,da7cd04577dbc20eb3e22ea1818cdfbb47b2d6a2f2b78f98aa95512b49fd939f,2025_12_21_IMG (36).JPG,Greening,train,54bce157e48eb403bedd06db86cb74d238b6b755f076a249450ff2c0d58c949c,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (36).JPG,dataset/train/Greening/2025_12_21_IMG (37).JPG,filename_neighbor,False,True,,1,2969e7c7c686960c,29e1e6cec696960c,6,0.021732663735747337,0.9746907552083334,C,probable near duplicate,requires human verification,2025_12_21_IMG (36).JPG,Greening,train,54bce157e48eb403bedd06db86cb74d238b6b755f076a249450ff2c0d58c949c,2025_12_21_IMG (37).JPG,Greening,train,136b8e0a1df50b86812061c1f5b4d62178d8fc7caea099913168e556bae4a9e1,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (39).JPG,dataset/train/Greening/2025_12_21_IMG (40).JPG,filename_neighbor,False,True,,2,2a95d1dacf60b426,2a95d1dacf60b426,0,0.016524970531463623,0.968017578125,C,probable near duplicate,requires human verification,2025_12_21_IMG (39).JPG,Greening,train,f85b42e35549605998e64211987734b3fd67cbd9408467dc052048151466d4ce,2025_12_21_IMG (40).JPG,Greening,train,e341b89940f130b1c6f82c74c4ff2391fe772a92a618d7a0f64e59055465dde4,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (40).JPG,dataset/train/Greening/2025_12_21_IMG (41).JPG,filename_neighbor,False,True,,39,2a95d1dacf60b426,3ec0853fd061cb9c,32,0.19715583324432373,0.6162109375,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (40).JPG,Greening,train,e341b89940f130b1c6f82c74c4ff2391fe772a92a618d7a0f64e59055465dde4,2025_12_21_IMG (41).JPG,Greening,train,7fb22e9f31864c7f1971f78290f14a39e9e47acbfc23327994d1dfbbda7b6f78,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (44).JPG,dataset/train/Greening/2025_12_21_IMG (45).JPG,filename_neighbor,False,True,,30,29d38796c29a9e89,2ba5d05a1b213d97,34,0.1676984429359436,0.764404296875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (44).JPG,Greening,train,ca0acdea80ec25fc99be083419fc5072c48b5f7a05f3e1b0f590a07ceadad3af,2025_12_21_IMG (45).JPG,Greening,train,d2151631cf98acc7ee8b76738d518682bc63a82b263ef713ccc0719fa5d014db,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (44).JPG,dataset/val/Greening/2025_12_21_IMG (43).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,29d38796c29a9e89,39c3929ecb9c8cc8,14,0.03201848641037941,0.96875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (44).JPG,Greening,train,ca0acdea80ec25fc99be083419fc5072c48b5f7a05f3e1b0f590a07ceadad3af,2025_12_21_IMG (43).JPG,Greening,val,12de7924db2c9f1182464c17981c538aa2862fb4fbabcd5b99479b676ba8fbad,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (45).JPG,dataset/train/Greening/2025_12_21_IMG (46).JPG,filename_neighbor,False,True,,3,2ba5d05a1b213d97,2a95d17a0b213d97,6,0.016357421875,0.8876139322916666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (45).JPG,Greening,train,d2151631cf98acc7ee8b76738d518682bc63a82b263ef713ccc0719fa5d014db,2025_12_21_IMG (46).JPG,Greening,train,9487339c30c374403eb2488bfde283e4baa15bd8d891c033ae52494ecf6af0cb,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (46).JPG,dataset/train/Greening/2025_12_21_IMG (47).JPG,filename_neighbor,False,True,,27,2a95d17a0b213d97,69ef87cc86849c8c,32,0.18227507174015045,0.7952473958333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (46).JPG,Greening,train,9487339c30c374403eb2488bfde283e4baa15bd8d891c033ae52494ecf6af0cb,2025_12_21_IMG (47).JPG,Greening,train,afa092800eaee42ac2e243be6093780f4c97af4c34de0af535da6ac12cef4b34,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (47).JPG,dataset/train/Greening/2025_12_21_IMG (48).JPG,filename_neighbor,False,True,,3,69ef87cc86849c8c,29efc7cc86849c8c,2,0.01840852200984955,0.9334309895833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (47).JPG,Greening,train,afa092800eaee42ac2e243be6093780f4c97af4c34de0af535da6ac12cef4b34,2025_12_21_IMG (48).JPG,Greening,train,0f6e9eef1e2ebf584a613ff92d14e3bf8832d8a4d06c8b7c664ae6f0acd12c1a,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (48).JPG,dataset/train/Greening/2025_12_21_IMG (49).JPG,filename_neighbor,False,True,,32,29efc7cc86849c8c,2a95d4cae174e532,32,0.20896363258361816,0.693603515625,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (48).JPG,Greening,train,0f6e9eef1e2ebf584a613ff92d14e3bf8832d8a4d06c8b7c664ae6f0acd12c1a,2025_12_21_IMG (49).JPG,Greening,train,14e3dd05467ae12083efffd20dced667225d47620a46ea8310eafaaec30bedbf,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (49).JPG,dataset/train/Greening/2025_12_21_IMG (50).JPG,filename_neighbor,False,True,,20,2a95d4cae174e532,3b82d0deca60e574,18,0.10041233152151108,0.9358723958333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (49).JPG,Greening,train,14e3dd05467ae12083efffd20dced667225d47620a46ea8310eafaaec30bedbf,2025_12_21_IMG (50).JPG,Greening,train,969d80f441eef62b3d5d460c25add62141253ca9b1f35731dbcf12b9e3b3538a,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (50).JPG,dataset/val/Greening/2025_12_21_IMG (51).JPG,filename_neighbor,False,True,,34,3b82d0deca60e574,2ae0853ffa60638e,24,0.22023846209049225,0.56591796875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (50).JPG,Greening,train,969d80f441eef62b3d5d460c25add62141253ca9b1f35731dbcf12b9e3b3538a,2025_12_21_IMG (51).JPG,Greening,val,adcadf0684e9afd230206467761133cb27bf8eace75af4c0f63b39ba48be947d,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (52).JPG,dataset/train/Greening/2025_12_21_IMG (53).JPG,filename_neighbor,False,True,,31,2ac0853ffa60c39e,68eaa785c6969e0a,30,0.1851189136505127,0.560546875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (52).JPG,Greening,train,b2c3675b5b1b10c03a83b435dd05c54691113aeedf04b8df050484d6685cca23,2025_12_21_IMG (53).JPG,Greening,train,5c0c8829c9501c4d7603bc3ea8bef403b81445edf9798ea59453bf287c261377,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (52).JPG,dataset/val/Greening/2025_12_21_IMG (51).JPG,audit_near_candidate|filename_neighbor,True,True,6.0,6,2ac0853ffa60c39e,2ae0853ffa60638e,4,0.030784061178565025,0.931640625,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (52).JPG,Greening,train,b2c3675b5b1b10c03a83b435dd05c54691113aeedf04b8df050484d6685cca23,2025_12_21_IMG (51).JPG,Greening,val,adcadf0684e9afd230206467761133cb27bf8eace75af4c0f63b39ba48be947d,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (53).JPG,dataset/train/Greening/2025_12_21_IMG (54).JPG,filename_neighbor,False,True,,2,68eaa785c6969e0a,28eba7a5c6868e0e,6,0.02350611425936222,0.9667154947916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (53).JPG,Greening,train,5c0c8829c9501c4d7603bc3ea8bef403b81445edf9798ea59453bf287c261377,2025_12_21_IMG (54).JPG,Greening,train,63ac713eb5e61021f3747cb5c9b8b184fdbcf42c01ae3f42e7a9ac88c85365de,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (58).JPG,dataset/train/Greening/2025_12_21_IMG (59).JPG,filename_neighbor,False,True,,37,3ec081af9a90bdb1,3d9ad04dc164c766,34,0.19548676908016205,0.7628580729166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (58).JPG,Greening,train,7cd42286f29f03d5300af49653ba5ac92d4f582f2655c43279a0bb1ebb53004c,2025_12_21_IMG (59).JPG,Greening,train,fc6876bcc75a0279c9324a0ff6a73c4a71c063419202a97af60c08226121b449,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (58).JPG,dataset/val/Greening/2025_12_21_IMG (57).JPG,filename_neighbor,False,True,,33,3ec081af9a90bdb1,2a05d49fcad9cd44,26,0.2621154487133026,0.6984049479166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (58).JPG,Greening,train,7cd42286f29f03d5300af49653ba5ac92d4f582f2655c43279a0bb1ebb53004c,2025_12_21_IMG (57).JPG,Greening,val,bafe95fdf18f3cb6e6cedb37d04d13b7a21ec4867ac3f1176b72edcd1fa4283d,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (59).JPG,dataset/val/Greening/2025_12_21_IMG (60).JPG,filename_neighbor,False,True,,18,3d9ad04dc164c766,3693d369c7448f05,18,0.09103190153837204,0.5608723958333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (59).JPG,Greening,train,fc6876bcc75a0279c9324a0ff6a73c4a71c063419202a97af60c08226121b449,2025_12_21_IMG (60).JPG,Greening,val,11dbec1fea1e8748259e05538f725283c0cb4489c1b85b2d765e0e88f3bd80df,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (6).JPG,dataset/val/Greening/2025_12_21_IMG (7).JPG,filename_neighbor,False,True,,28,2ad4957a1e61e097,636c96a59a96c89a,30,0.15638817846775055,0.789794921875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (6).JPG,Greening,train,dbfeb3b18f059c087d3de67ecf51e2b6bc1176565d2a53e8f9f1146bb4dcd678,2025_12_21_IMG (7).JPG,Greening,val,c42a967bb576c4b2698aac7c9014292fe05a74d24bb36d166b052ff0c9404a57,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (62).JPG,dataset/train/Greening/2025_12_21_IMG (63).JPG,filename_neighbor,False,True,,30,3bd5c06a2bb5d04a,3699d9ecc124c6c6,26,0.18730692565441132,0.665283203125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (62).JPG,Greening,train,d8dd28a5ae3d098d93e555ca59692970b5030e240469f480fac80232db4784fb,2025_12_21_IMG (63).JPG,Greening,train,ed01aec860d7d5719956e7ad1541f0c5a984c6ae1579a5f3ab8fa921a19832ac,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (63).JPG,dataset/val/Greening/2025_12_21_IMG (64).JPG,filename_neighbor,False,True,,32,3699d9ecc124c6c6,2a6ad025cd9a969d,30,0.1806318312883377,0.7080078125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (63).JPG,Greening,train,ed01aec860d7d5719956e7ad1541f0c5a984c6ae1579a5f3ab8fa921a19832ac,2025_12_21_IMG (64).JPG,Greening,val,565e1342eee088f11b30b2bd322eb6e6aac9a731685ee93e1107ef142cb470fc,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (65).JPG,dataset/train/Greening/2025_12_21_IMG (66).JPG,filename_neighbor,False,True,,29,2ad0d52a0ae5ff90,38ba933dc30cc3f0,28,0.1927214115858078,0.5813802083333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (65).JPG,Greening,train,b515bfe54cfd76d54046fa8627a46ec23d053095bc3eae2ea3e691a71ac657d7,2025_12_21_IMG (66).JPG,Greening,train,e974cecf304e021c73ee68d5a5fe651d368d08590fea2ac9a46f9fbe16cd1488,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (65).JPG,dataset/val/Greening/2025_12_21_IMG (64).JPG,filename_neighbor,False,True,,24,2ad0d52a0ae5ff90,2a6ad025cd9a969d,30,0.2155681848526001,0.6466471354166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (65).JPG,Greening,train,b515bfe54cfd76d54046fa8627a46ec23d053095bc3eae2ea3e691a71ac657d7,2025_12_21_IMG (64).JPG,Greening,val,565e1342eee088f11b30b2bd322eb6e6aac9a731685ee93e1107ef142cb470fc,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (66).JPG,dataset/train/Greening/2025_12_21_IMG (67).JPG,filename_neighbor,False,True,,26,38ba933dc30cc3f0,68d1957a2ae5e918,30,0.1653575748205185,0.5927734375,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (66).JPG,Greening,train,e974cecf304e021c73ee68d5a5fe651d368d08590fea2ac9a46f9fbe16cd1488,2025_12_21_IMG (67).JPG,Greening,train,a4b7c7caa2073fbf92dbc7cf305c74c2a783a100902025f4ec05ee8bb219cf3e,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (67).JPG,dataset/train/Greening/2025_12_21_IMG (68).JPG,filename_neighbor,False,True,,26,68d1957a2ae5e918,34e7c392c31acf18,32,0.1547982543706894,0.6953125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (67).JPG,Greening,train,a4b7c7caa2073fbf92dbc7cf305c74c2a783a100902025f4ec05ee8bb219cf3e,2025_12_21_IMG (68).JPG,Greening,train,58787df410e011aa756b492e48be230e9f29a64386f62cbfd1cf5f42d6dd2222,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (68).JPG,dataset/train/Greening/2025_12_21_IMG (69).JPG,filename_neighbor,False,True,,29,34e7c392c31acf18,3f97c068bd473218,32,0.14970096945762634,0.8297526041666666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (68).JPG,Greening,train,58787df410e011aa756b492e48be230e9f29a64386f62cbfd1cf5f42d6dd2222,2025_12_21_IMG (69).JPG,Greening,train,a276630f0c6fa82300bc5cb891783a109d75d0bfb1137e1edf0543d9ee03e418,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (69).JPG,dataset/train/Greening/2025_12_21_IMG (70).JPG,filename_neighbor,False,True,,26,3f97c068bd473218,3f7290e46e4b80bc,24,0.11199831962585449,0.8408203125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (69).JPG,Greening,train,a276630f0c6fa82300bc5cb891783a109d75d0bfb1137e1edf0543d9ee03e418,2025_12_21_IMG (70).JPG,Greening,train,503d4a8b4ec3a20919a41b1c50fd0c482f0602314116c2789b441f488e04ec2a,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (70).JPG,dataset/train/Greening/2025_12_21_IMG (71).JPG,filename_neighbor,False,True,,35,3f7290e46e4b80bc,2ee8c09dbab0a527,32,0.17073535919189453,0.5598958333333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (70).JPG,Greening,train,503d4a8b4ec3a20919a41b1c50fd0c482f0602314116c2789b441f488e04ec2a,2025_12_21_IMG (71).JPG,Greening,train,7679b594f93a38bfe32d6e0e543a63abf7216c475597e04726db93263a4f413f,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (71).JPG,dataset/train/Greening/2025_12_21_IMG (72).JPG,filename_neighbor,False,True,,34,2ee8c09dbab0a527,3038973b8f23c8e3,32,0.1738964319229126,0.8270670572916666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (71).JPG,Greening,train,7679b594f93a38bfe32d6e0e543a63abf7216c475597e04726db93263a4f413f,2025_12_21_IMG (72).JPG,Greening,train,e2cd4ab9dab50fb16812327abf733f03f7bbc1808213d48f57dcf03538ffd87e,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (72).JPG,dataset/train/Greening/2025_12_21_IMG (73).JPG,filename_neighbor,False,True,,34,3038973b8f23c8e3,2a9581e0d86fb54e,36,0.1316118985414505,0.81982421875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (72).JPG,Greening,train,e2cd4ab9dab50fb16812327abf733f03f7bbc1808213d48f57dcf03538ffd87e,2025_12_21_IMG (73).JPG,Greening,train,1792d1734677fff7a8c7db60dca30aecc262c3e15636206bf3d4efaac6a371c9,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (78).JPG,dataset/val/Greening/2025_12_21_IMG (77).JPG,filename_neighbor,False,True,,24,6fcac0952f6ad085,2bbfd0c06b05947a,30,0.08459201455116272,0.6947428385416666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (78).JPG,Greening,train,7a9bc7dd9fd1b3474e081ce1d27447b6a9a9b0ea73bbc4b79a769b96ac08767d,2025_12_21_IMG (77).JPG,Greening,val,58e5ac4998d4cc63c026900be1e9efe78e484e7fe038d26a305434f87cd59149,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (8).JPG,dataset/train/Greening/2025_12_21_IMG (9).JPG,filename_neighbor,False,True,,0,21ec96e49a96c99a,616c96a4da96cc9a,6,0.021536394953727722,0.9599609375,C,probable near duplicate,requires human verification,2025_12_21_IMG (8).JPG,Greening,train,38afc68b1a41131788aacb90d45193c7a6db24c14f35740f7f32f9d8e35a2022,2025_12_21_IMG (9).JPG,Greening,train,d30fbf7159a87d544bc5f42c877a6d86dc52fc720e099a2bc18d47e86c8eb2af,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (8).JPG,dataset/val/Greening/2025_12_21_IMG (7).JPG,filename_neighbor,False,True,,7,21ec96e49a96c99a,636c96a59a96c89a,6,0.04183867946267128,0.929931640625,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (8).JPG,Greening,train,38afc68b1a41131788aacb90d45193c7a6db24c14f35740f7f32f9d8e35a2022,2025_12_21_IMG (7).JPG,Greening,val,c42a967bb576c4b2698aac7c9014292fe05a74d24bb36d166b052ff0c9404a57,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (80).JPG,dataset/train/Greening/2025_12_21_IMG (81).JPG,filename_neighbor,False,True,,30,2fe8d217899af205,36e3c907cc9c8e38,26,0.1197584792971611,0.7323404947916666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (80).JPG,Greening,train,3ab2e676ea3d1b68180c22ad0f52737cb93c59595a017f64b8ceb82447ef9c6e,2025_12_21_IMG (81).JPG,Greening,train,0999f43a5a4b7197272d3b4d8ef2df73eadc0dc383eb6e5fc2e4801eacfec5a7,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (81).JPG,dataset/train/Greening/2025_12_21_IMG (82).JPG,filename_neighbor,False,True,,22,36e3c907cc9c8e38,34b8d1d0cdc78cc6,28,0.08621738106012344,0.8124186197916666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (81).JPG,Greening,train,0999f43a5a4b7197272d3b4d8ef2df73eadc0dc383eb6e5fc2e4801eacfec5a7,2025_12_21_IMG (82).JPG,Greening,train,ca839fdf6df24e8d3f63a3172ee365b91098b685201a8e0fe9a8d20f3c1eddd8,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (82).JPG,dataset/train/Greening/2025_12_21_IMG (83).JPG,filename_neighbor,False,True,,24,34b8d1d0cdc78cc6,2f97d2e8cd643062,26,0.0944884791970253,0.7845052083333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (82).JPG,Greening,train,ca839fdf6df24e8d3f63a3172ee365b91098b685201a8e0fe9a8d20f3c1eddd8,2025_12_21_IMG (83).JPG,Greening,train,c3683e7ee1fe6ded9bea5db65048a0df7d28dca1d2e95828f78ea18829c88297,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (83).JPG,dataset/val/Greening/2025_12_21_IMG (84).JPG,filename_neighbor,False,True,,25,2f97d2e8cd643062,2a95d26a25369acd,22,0.10737975686788559,0.8028157552083334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (83).JPG,Greening,train,c3683e7ee1fe6ded9bea5db65048a0df7d28dca1d2e95828f78ea18829c88297,2025_12_21_IMG (84).JPG,Greening,val,c2ade3f9e527c532f5c095f7d6904ff3fcf52f56704d4ccaacf2496f88793ecd,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (85).JPG,dataset/val/Greening/2025_12_21_IMG (84).JPG,filename_neighbor,False,True,,34,3cc7c3e0c1b2c70b,2a95d26a25369acd,26,0.1694706231355667,0.53173828125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (85).JPG,Greening,train,cf99c432380dda9e6a16feb36ce288284dfd1cc0651a9f6f1920839f4c34934e,2025_12_21_IMG (84).JPG,Greening,val,c2ade3f9e527c532f5c095f7d6904ff3fcf52f56704d4ccaacf2496f88793ecd,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (87).JPG,dataset/val/Greening/2025_12_21_IMG (88).JPG,filename_neighbor,False,True,,35,6b91d46a21c5768b,6b84956ac49578f2,20,0.08962897211313248,0.661376953125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (87).JPG,Greening,train,c411d9b3b5caadead61c24e1366c5a2de3428e2d59948eac574326a8ca94c5cd,2025_12_21_IMG (88).JPG,Greening,val,0fb54f5d48236fa3ac5e9bf7126bbe8e0faac1ea03dcd21663e462e7c30b948f,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (93).JPG,dataset/train/Greening/2025_12_21_IMG (94).JPG,filename_neighbor,False,True,,35,6e3381c0e098dfc7,2ad4d562aa15d5ca,26,0.21998317539691925,0.7210286458333334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (93).JPG,Greening,train,3d4b6b4a1736db9e8a9cc6cc5ad3c0f67c7106fe0541cb7d1139efd4745e54eb,2025_12_21_IMG (94).JPG,Greening,train,54143731d0b38c8e88d7646a16513b2f06674967747fdab7c21a94fa97552e7b,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (94).JPG,dataset/val/Greening/2025_12_21_IMG (95).JPG,filename_neighbor,False,True,,32,2ad4d562aa15d5ca,36ccc3928e19ccd9,22,0.18233220279216766,0.5225423177083334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (94).JPG,Greening,train,54143731d0b38c8e88d7646a16513b2f06674967747fdab7c21a94fa97552e7b,2025_12_21_IMG (95).JPG,Greening,val,64366f12e3440221e49cb6722b9eaa35b88f011c6ab13842f29a59102c22e466,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (96).JPG,dataset/train/Greening/2025_12_21_IMG (97).JPG,filename_neighbor,False,True,,15,74ccc3929e39c899,34ccd3348d71cc33,16,0.05187014862895012,0.8026529947916666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (96).JPG,Greening,train,4234b6c8fcaef48f146f09730ea0fb07cca429da5c680d568ecf6d912c33dca4,2025_12_21_IMG (97).JPG,Greening,train,5b3e42ccb224fe9451736f550e733164ede298afa640672675785767359088bd,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (96).JPG,dataset/val/Greening/2025_12_21_IMG (95).JPG,filename_neighbor,False,True,,12,74ccc3929e39c899,36ccc3928e19ccd9,6,0.04638862982392311,0.9373372395833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (96).JPG,Greening,train,4234b6c8fcaef48f146f09730ea0fb07cca429da5c680d568ecf6d912c33dca4,2025_12_21_IMG (95).JPG,Greening,val,64366f12e3440221e49cb6722b9eaa35b88f011c6ab13842f29a59102c22e466,True,train-val,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (97).JPG,dataset/train/Greening/2025_12_21_IMG (98).JPG,filename_neighbor,False,True,,21,34ccd3348d71cc33,37e6d04f893e0e30,24,0.13440914452075958,0.3006184895833333,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (97).JPG,Greening,train,5b3e42ccb224fe9451736f550e733164ede298afa640672675785767359088bd,2025_12_21_IMG (98).JPG,Greening,train,838d23bea93474e467054fdaf38e17743df04267b6390dad62d6274dbbab3a94,False,train,Greening,True,1.0
dataset/train/Greening/2025_12_21_IMG (98).JPG,dataset/train/Greening/2025_12_21_IMG (99).JPG,filename_neighbor,False,True,,20,37e6d04f893e0e30,379bc06d07343e31,18,0.06541182100772858,0.9207356770833334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (98).JPG,Greening,train,838d23bea93474e467054fdaf38e17743df04267b6390dad62d6274dbbab3a94,2025_12_21_IMG (99).JPG,Greening,train,999772a9daadf85fc4a131edb016c4a0e5b58a647eabdac5a6cfde6e87323e92,False,train,Greening,True,1.0
dataset/train/Healthy leaf/2025_11_21_IMG (10).JPG,dataset/train/Healthy leaf/2025_11_21_IMG (9).JPG,filename_neighbor,False,True,,5,32e6cb98cc99ccc4,32e6cb9ccc99ccc0,2,0.014198132790625095,0.9688313802083334,C,probable near duplicate,requires human verification,2025_11_21_IMG (10).JPG,Healthy leaf,train,38efd3bea164db8d27a31f96f7c3097179da6543cece97a358d62d3783ac1a63,2025_11_21_IMG (9).JPG,Healthy leaf,train,ef080236f0fb4a0b03ec86127ce8cae4fb8df13eeaff6b3105d972ea9750d9e8,False,train,Healthy leaf,True,1.0
