filepath,filename,class,split,date_token,image_number
dataset/val/Citrus canker/2025_12_21_IMG (289).JPG,2025_12_21_IMG (289).JPG,Citrus canker,val,2025-12-21,289
dataset/val/Citrus canker/2025_12_21_IMG (300).JPG,2025_12_21_IMG (300).JPG,Citrus canker,val,2025-12-21,300
dataset/val/Citrus canker/2025_12_21_IMG (309).JPG,2025_12_21_IMG (309).JPG,Citrus canker,val,2025-12-21,309
dataset/val/Citrus canker/2025_12_21_IMG (310).JPG,2025_12_21_IMG (310).JPG,Citrus canker,val,2025-12-21,310
dataset/val/Citrus canker/2025_12_21_IMG (318).JPG,2025_12_21_IMG (318).JPG,Citrus canker,val,2025-12-21,318
dataset/val/Citrus canker/2025_12_21_IMG (319).JPG,2025_12_21_IMG (319).JPG,Citrus canker,val,2025-12-21,319
dataset/val/Citrus canker/2025_12_21_IMG (328).JPG,2025_12_21_IMG (328).JPG,Citrus canker,val,2025-12-21,328
dataset/val/Citrus canker/2025_12_21_IMG (336).JPG,2025_12_21_IMG (336).JPG,Citrus canker,val,2025-12-21,336
dataset/val/Citrus canker/2025_12_21_IMG (338).JPG,2025_12_21_IMG (338).JPG,Citrus canker,val,2025-12-21,338
dataset/val/Citrus canker/2025_12_21_IMG (339).JPG,2025_12_21_IMG (339).JPG,Citrus canker,val,2025-12-21,339
dataset/val/Citrus canker/2025_12_21_IMG (340).JPG,2025_12_21_IMG (340).JPG,Citrus canker,val,2025-12-21,340
dataset/val/Citrus canker/2025_12_21_IMG (350).JPG,2025_12_21_IMG (350).JPG,Citrus canker,val,2025-12-21,350
dataset/val/Citrus canker/2025_12_21_IMG (363).JPG,2025_12_21_IMG (363).JPG,Citrus canker,val,2025-12-21,363
dataset/val/Citrus canker/2025_12_21_IMG (368).JPG,2025_12_21_IMG (368).JPG,Citrus canker,val,2025-12-21,368
dataset/val/Citrus canker/2025_12_21_IMG (383).JPG,2025_12_21_IMG (383).JPG,Citrus canker,val,2025-12-21,383
dataset/val/Citrus canker/2025_12_21_IMG (388).JPG,2025_12_21_IMG (388).JPG,Citrus canker,val,2025-12-21,388
dataset/val/Citrus canker/2025_12_21_IMG (391).JPG,2025_12_21_IMG (391).JPG,Citrus canker,val,2025-12-21,391
dataset/val/Citrus canker/2025_12_21_IMG (404).JPG,2025_12_21_IMG (404).JPG,Citrus canker,val,2025-12-21,404
dataset/val/Citrus canker/2025_12_21_IMG (406).JPG,2025_12_21_IMG (406).JPG,Citrus canker,val,2025-12-21,406
dataset/val/Citrus canker/2025_12_21_IMG (407).JPG,2025_12_21_IMG (407).JPG,Citrus canker,val,2025-12-21,407
dataset/val/Citrus canker/2025_12_21_IMG (421).JPG,2025_12_21_IMG (421).JPG,Citrus canker,val,2025-12-21,421
dataset/val/Citrus canker/2025_12_21_IMG (434).JPG,2025_12_21_IMG (434).JPG,Citrus canker,val,2025-12-21,434
dataset/val/Citrus canker/2025_12_21_IMG (436).JPG,2025_12_21_IMG (436).JPG,Citrus canker,val,2025-12-21,436
dataset/val/Citrus canker/2025_12_21_IMG (438).JPG,2025_12_21_IMG (438).JPG,Citrus canker,val,2025-12-21,438
dataset/val/Citrus canker/2025_12_21_IMG (454).JPG,2025_12_21_IMG (454).JPG,Citrus canker,val,2025-12-21,454
dataset/val/Citrus canker/2025_12_21_IMG (457).JPG,2025_12_21_IMG (457).JPG,Citrus canker,val,2025-12-21,457
dataset/val/Citrus canker/2025_12_21_IMG (462).JPG,2025_12_21_IMG (462).JPG,Citrus canker,val,2025-12-21,462
dataset/val/Citrus canker/2025_12_21_IMG (475).JPG,2025_12_21_IMG (475).JPG,Citrus canker,val,2025-12-21,475
dataset/val/Citrus canker/2025_12_21_IMG (480).JPG,2025_12_21_IMG (480).JPG,Citrus canker,val,2025-12-21,480
dataset/val/Citrus canker/2025_12_21_IMG (487).JPG,2025_12_21_IMG (487).JPG,Citrus canker,val,2025-12-21,487
dataset/val/Citrus canker/2025_12_21_IMG (507).JPG,2025_12_21_IMG (507).JPG,Citrus canker,val,2025-12-21,507
dataset/val/Citrus canker/2025_12_21_IMG (517).JPG,2025_12_21_IMG (517).JPG,Citrus canker,val,2025-12-21,517
dataset/val/Citrus canker/2025_12_21_IMG (519).JPG,2025_12_21_IMG (519).JPG,Citrus canker,val,2025-12-21,519
dataset/val/Citrus canker/2025_12_21_IMG (520).JPG,2025_12_21_IMG (520).JPG,Citrus canker,val,2025-12-21,520
dataset/val/Citrus canker/2025_12_21_IMG (526).JPG,2025_12_21_IMG (526).JPG,Citrus canker,val,2025-12-21,526
dataset/val/Citrus canker/2025_12_21_IMG (531).JPG,2025_12_21_IMG (531).JPG,Citrus canker,val,2025-12-21,531
dataset/val/Citrus canker/2025_12_21_IMG (537).JPG,2025_12_21_IMG (537).JPG,Citrus canker,val,2025-12-21,537
dataset/val/Citrus canker/2025_12_21_IMG (543).JPG,2025_12_21_IMG (543).JPG,Citrus canker,val,2025-12-21,543
dataset/val/Citrus canker/2025_12_21_IMG (545).JPG,2025_12_21_IMG (545).JPG,Citrus canker,val,2025-12-21,545
dataset/val/Citrus canker/2025_12_21_IMG (550).JPG,2025_12_21_IMG (550).JPG,Citrus canker,val,2025-12-21,550
dataset/val/Citrus canker/2025_12_21_IMG (554).JPG,2025_12_21_IMG (554).JPG,Citrus canker,val,2025-12-21,554
dataset/val/Citrus canker/2025_12_21_IMG (558).JPG,2025_12_21_IMG (558).JPG,Citrus canker,val,2025-12-21,558
dataset/val/Citrus canker/2025_12_21_IMG (565).JPG,2025_12_21_IMG (565).JPG,Citrus canker,val,2025-12-21,565
dataset/val/Citrus canker/2025_12_21_IMG (567).JPG,2025_12_21_IMG (567).JPG,Citrus canker,val,2025-12-21,567
dataset/val/Citrus pest/2025_12_20_IMG (123).JPG,2025_12_20_IMG (123).JPG,Citrus pest,val,2025-12-20,123
dataset/val/Citrus pest/2025_12_20_IMG (128).JPG,2025_12_20_IMG (128).JPG,Citrus pest,val,2025-12-20,128
dataset/val/Citrus pest/2025_12_20_IMG (133).JPG,2025_12_20_IMG (133).JPG,Citrus pest,val,2025-12-20,133
dataset/val/Citrus pest/2025_12_20_IMG (135).JPG,2025_12_20_IMG (135).JPG,Citrus pest,val,2025-12-20,135
dataset/val/Citrus pest/2025_12_20_IMG (136).JPG,2025_12_20_IMG (136).JPG,Citrus pest,val,2025-12-20,136
dataset/val/Citrus pest/2025_12_20_IMG (146).JPG,2025_12_20_IMG (146).JPG,Citrus pest,val,2025-12-20,146
dataset/val/Citrus pest/2025_12_20_IMG (151).JPG,2025_12_20_IMG (151).JPG,Citrus pest,val,2025-12-20,151
dataset/val/Citrus pest/2025_12_20_IMG (170).JPG,2025_12_20_IMG (170).JPG,Citrus pest,val,2025-12-20,170
dataset/val/Citrus pest/2025_12_20_IMG (173).JPG,2025_12_20_IMG (173).JPG,Citrus pest,val,2025-12-20,173
dataset/val/Citrus pest/2025_12_20_IMG (182).JPG,2025_12_20_IMG (182).JPG,Citrus pest,val,2025-12-20,182
dataset/val/Citrus pest/2025_12_20_IMG (186).JPG,2025_12_20_IMG (186).JPG,Citrus pest,val,2025-12-20,186
dataset/val/Citrus pest/2025_12_20_IMG (196).JPG,2025_12_20_IMG (196).JPG,Citrus pest,val,2025-12-20,196
dataset/val/Citrus pest/2025_12_20_IMG (204).JPG,2025_12_20_IMG (204).JPG,Citrus pest,val,2025-12-20,204
dataset/val/Citrus pest/2025_12_20_IMG (205).JPG,2025_12_20_IMG (205).JPG,Citrus pest,val,2025-12-20,205
dataset/val/Citrus pest/2025_12_20_IMG (212).JPG,2025_12_20_IMG (212).JPG,Citrus pest,val,2025-12-20,212
dataset/val/Citrus pest/2025_12_20_IMG (213).JPG,2025_12_20_IMG (213).JPG,Citrus pest,val,2025-12-20,213
dataset/val/Citrus pest/2025_12_20_IMG (221).JPG,2025_12_20_IMG (221).JPG,Citrus pest,val,2025-12-20,221
dataset/val/Citrus pest/2025_12_20_IMG (229).JPG,2025_12_20_IMG (229).JPG,Citrus pest,val,2025-12-20,229
dataset/val/Citrus pest/2025_12_20_IMG (230).JPG,2025_12_20_IMG (230).JPG,Citrus pest,val,2025-12-20,230
dataset/val/Citrus pest/2025_12_20_IMG (231).JPG,2025_12_20_IMG (231).JPG,Citrus pest,val,2025-12-20,231
dataset/val/Citrus pest/2025_12_20_IMG (232).JPG,2025_12_20_IMG (232).JPG,Citrus pest,val,2025-12-20,232
dataset/val/Citrus pest/2025_12_20_IMG (241).JPG,2025_12_20_IMG (241).JPG,Citrus pest,val,2025-12-20,241
dataset/val/Citrus pest/2025_12_20_IMG (253).JPG,2025_12_20_IMG (253).JPG,Citrus pest,val,2025-12-20,253
dataset/val/Citrus pest/2025_12_20_IMG (258).JPG,2025_12_20_IMG (258).JPG,Citrus pest,val,2025-12-20,258
dataset/val/Citrus pest/2025_12_20_IMG (271).JPG,2025_12_20_IMG (271).JPG,Citrus pest,val,2025-12-20,271
dataset/val/Citrus pest/2025_12_20_IMG (275).JPG,2025_12_20_IMG (275).JPG,Citrus pest,val,2025-12-20,275
dataset/val/Citrus pest/2025_12_20_IMG (276).JPG,2025_12_20_IMG (276).JPG,Citrus pest,val,2025-12-20,276
dataset/val/Citrus pest/2025_12_20_IMG (279).JPG,2025_12_20_IMG (279).JPG,Citrus pest,val,2025-12-20,279
dataset/val/Citrus pest/2025_12_20_IMG (290).JPG,2025_12_20_IMG (290).JPG,Citrus pest,val,2025-12-20,290
dataset/val/Citrus pest/2025_12_20_IMG (292).JPG,2025_12_20_IMG (292).JPG,Citrus pest,val,2025-12-20,292
dataset/val/Citrus pest/2025_12_20_IMG (293).JPG,2025_12_20_IMG (293).JPG,Citrus pest,val,2025-12-20,293
dataset/val/Citrus pest/2025_12_20_IMG (306).JPG,2025_12_20_IMG (306).JPG,Citrus pest,val,2025-12-20,306
dataset/val/Citrus pest/2025_12_20_IMG (318).JPG,2025_12_20_IMG (318).JPG,Citrus pest,val,2025-12-20,318
dataset/val/Citrus pest/2025_12_20_IMG (32).JPG,2025_12_20_IMG (32).JPG,Citrus pest,val,2025-12-20,32
dataset/val/Citrus pest/2025_12_20_IMG (321).JPG,2025_12_20_IMG (321).JPG,Citrus pest,val,2025-12-20,321
dataset/val/Citrus pest/2025_12_20_IMG (336).JPG,2025_12_20_IMG (336).JPG,Citrus pest,val,2025-12-20,336
dataset/val/Citrus pest/2025_12_20_IMG (339).JPG,2025_12_20_IMG (339).JPG,Citrus pest,val,2025-12-20,339
dataset/val/Citrus pest/2025_12_20_IMG (343).JPG,2025_12_20_IMG (343).JPG,Citrus pest,val,2025-12-20,343
dataset/val/Citrus pest/2025_12_20_IMG (355).JPG,2025_12_20_IMG (355).JPG,Citrus pest,val,2025-12-20,355
dataset/val/Citrus pest/2025_12_20_IMG (357).JPG,2025_12_20_IMG (357).JPG,Citrus pest,val,2025-12-20,357
dataset/val/Citrus pest/2025_12_20_IMG (366).JPG,2025_12_20_IMG (366).JPG,Citrus pest,val,2025-12-20,366
dataset/val/Citrus pest/2025_12_20_IMG (370).JPG,2025_12_20_IMG (370).JPG,Citrus pest,val,2025-12-20,370
dataset/val/Citrus pest/2025_12_20_IMG (373).JPG,2025_12_20_IMG (373).JPG,Citrus pest,val,2025-12-20,373
dataset/val/Citrus pest/2025_12_20_IMG (375).JPG,2025_12_20_IMG (375).JPG,Citrus pest,val,2025-12-20,375
dataset/val/Citrus pest/2025_12_20_IMG (377).JPG,2025_12_20_IMG (377).JPG,Citrus pest,val,2025-12-20,377
dataset/val/Citrus pest/2025_12_20_IMG (398).JPG,2025_12_20_IMG (398).JPG,Citrus pest,val,2025-12-20,398
dataset/val/Citrus pest/2025_12_20_IMG (407).JPG,2025_12_20_IMG (407).JPG,Citrus pest,val,2025-12-20,407
dataset/val/Citrus pest/2025_12_20_IMG (41).JPG,2025_12_20_IMG (41).JPG,Citrus pest,val,2025-12-20,41
dataset/val/Citrus pest/2025_12_20_IMG (45).JPG,2025_12_20_IMG (45).JPG,Citrus pest,val,2025-12-20,45
dataset/val/Citrus pest/2025_12_20_IMG (51).JPG,2025_12_20_IMG (51).JPG,Citrus pest,val,2025-12-20,51
dataset/val/Citrus pest/2025_12_20_IMG (62).JPG,2025_12_20_IMG (62).JPG,Citrus pest,val,2025-12-20,62
dataset/val/Citrus pest/2025_12_20_IMG (70).JPG,2025_12_20_IMG (70).JPG,Citrus pest,val,2025-12-20,70
dataset/val/Citrus pest/2025_12_20_IMG (80).JPG,2025_12_20_IMG (80).JPG,Citrus pest,val,2025-12-20,80
dataset/val/Citrus pest/2025_12_20_IMG (84).JPG,2025_12_20_IMG (84).JPG,Citrus pest,val,2025-12-20,84
dataset/val/Citrus pest/2025_12_20_IMG (86).JPG,2025_12_20_IMG (86).JPG,Citrus pest,val,2025-12-20,86
dataset/val/Citrus pest/2025_12_20_IMG (92).JPG,2025_12_20_IMG (92).JPG,Citrus pest,val,2025-12-20,92
dataset/val/Citrus pest/2025_12_20_IMG (94).JPG,2025_12_20_IMG (94).JPG,Citrus pest,val,2025-12-20,94
dataset/val/Citrus pest/2025_12_20_IMG (96).JPG,2025_12_20_IMG (96).JPG,Citrus pest,val,2025-12-20,96
dataset/val/Greening/2025_12_21_IMG (12).JPG,2025_12_21_IMG (12).JPG,Greening,val,2025-12-21,12
dataset/val/Greening/2025_12_21_IMG (124).JPG,2025_12_21_IMG (124).JPG,Greening,val,2025-12-21,124
dataset/val/Greening/2025_12_21_IMG (129).JPG,2025_12_21_IMG (129).JPG,Greening,val,2025-12-21,129
dataset/val/Greening/2025_12_21_IMG (130).JPG,2025_12_21_IMG (130).JPG,Greening,val,2025-12-21,130
dataset/val/Greening/2025_12_21_IMG (131).JPG,2025_12_21_IMG (131).JPG,Greening,val,2025-12-21,131
dataset/val/Greening/2025_12_21_IMG (145).JPG,2025_12_21_IMG (145).JPG,Greening,val,2025-12-21,145
dataset/val/Greening/2025_12_21_IMG (16).JPG,2025_12_21_IMG (16).JPG,Greening,val,2025-12-21,16
dataset/val/Greening/2025_12_21_IMG (165).JPG,2025_12_21_IMG (165).JPG,Greening,val,2025-12-21,165
dataset/val/Greening/2025_12_21_IMG (174).JPG,2025_12_21_IMG (174).JPG,Greening,val,2025-12-21,174
dataset/val/Greening/2025_12_21_IMG (178).JPG,2025_12_21_IMG (178).JPG,Greening,val,2025-12-21,178
dataset/val/Greening/2025_12_21_IMG (196).JPG,2025_12_21_IMG (196).JPG,Greening,val,2025-12-21,196
dataset/val/Greening/2025_12_21_IMG (197).JPG,2025_12_21_IMG (197).JPG,Greening,val,2025-12-21,197
dataset/val/Greening/2025_12_21_IMG (198).JPG,2025_12_21_IMG (198).JPG,Greening,val,2025-12-21,198
dataset/val/Greening/2025_12_21_IMG (203).JPG,2025_12_21_IMG (203).JPG,Greening,val,2025-12-21,203
dataset/val/Greening/2025_12_21_IMG (204).JPG,2025_12_21_IMG (204).JPG,Greening,val,2025-12-21,204
dataset/val/Greening/2025_12_21_IMG (221).JPG,2025_12_21_IMG (221).JPG,Greening,val,2025-12-21,221
dataset/val/Greening/2025_12_21_IMG (222).JPG,2025_12_21_IMG (222).JPG,Greening,val,2025-12-21,222
dataset/val/Greening/2025_12_21_IMG (223).JPG,2025_12_21_IMG (223).JPG,Greening,val,2025-12-21,223
dataset/val/Greening/2025_12_21_IMG (228).JPG,2025_12_21_IMG (228).JPG,Greening,val,2025-12-21,228
dataset/val/Greening/2025_12_21_IMG (232).JPG,2025_12_21_IMG (232).JPG,Greening,val,2025-12-21,232
dataset/val/Greening/2025_12_21_IMG (233).JPG,2025_12_21_IMG (233).JPG,Greening,val,2025-12-21,233
dataset/val/Greening/2025_12_21_IMG (244).JPG,2025_12_21_IMG (244).JPG,Greening,val,2025-12-21,244
dataset/val/Greening/2025_12_21_IMG (249).JPG,2025_12_21_IMG (249).JPG,Greening,val,2025-12-21,249
dataset/val/Greening/2025_12_21_IMG (262).JPG,2025_12_21_IMG (262).JPG,Greening,val,2025-12-21,262
dataset/val/Greening/2025_12_21_IMG (267).JPG,2025_12_21_IMG (267).JPG,Greening,val,2025-12-21,267
dataset/val/Greening/2025_12_21_IMG (27).JPG,2025_12_21_IMG (27).JPG,Greening,val,2025-12-21,27
dataset/val/Greening/2025_12_21_IMG (270).JPG,2025_12_21_IMG (270).JPG,Greening,val,2025-12-21,270
dataset/val/Greening/2025_12_21_IMG (271).JPG,2025_12_21_IMG (271).JPG,Greening,val,2025-12-21,271
dataset/val/Greening/2025_12_21_IMG (281).JPG,2025_12_21_IMG (281).JPG,Greening,val,2025-12-21,281
dataset/val/Greening/2025_12_21_IMG (284).JPG,2025_12_21_IMG (284).JPG,Greening,val,2025-12-21,284
dataset/val/Greening/2025_12_21_IMG (308).JPG,2025_12_21_IMG (308).JPG,Greening,val,2025-12-21,308
dataset/val/Greening/2025_12_21_IMG (31).JPG,2025_12_21_IMG (31).JPG,Greening,val,2025-12-21,31
dataset/val/Greening/2025_12_21_IMG (311).JPG,2025_12_21_IMG (311).JPG,Greening,val,2025-12-21,311
dataset/val/Greening/2025_12_21_IMG (321).JPG,2025_12_21_IMG (321).JPG,Greening,val,2025-12-21,321
dataset/val/Greening/2025_12_21_IMG (329).JPG,2025_12_21_IMG (329).JPG,Greening,val,2025-12-21,329
dataset/val/Greening/2025_12_21_IMG (335).JPG,2025_12_21_IMG (335).JPG,Greening,val,2025-12-21,335
dataset/val/Greening/2025_12_21_IMG (337).JPG,2025_12_21_IMG (337).JPG,Greening,val,2025-12-21,337
dataset/val/Greening/2025_12_21_IMG (339).JPG,2025_12_21_IMG (339).JPG,Greening,val,2025-12-21,339
dataset/val/Greening/2025_12_21_IMG (345).JPG,2025_12_21_IMG (345).JPG,Greening,val,2025-12-21,345
dataset/val/Greening/2025_12_21_IMG (4).JPG,2025_12_21_IMG (4).JPG,Greening,val,2025-12-21,4
dataset/val/Greening/2025_12_21_IMG (43).JPG,2025_12_21_IMG (43).JPG,Greening,val,2025-12-21,43
dataset/val/Greening/2025_12_21_IMG (51).JPG,2025_12_21_IMG (51).JPG,Greening,val,2025-12-21,51
dataset/val/Greening/2025_12_21_IMG (57).JPG,2025_12_21_IMG (57).JPG,Greening,val,2025-12-21,57
dataset/val/Greening/2025_12_21_IMG (60).JPG,2025_12_21_IMG (60).JPG,Greening,val,2025-12-21,60
dataset/val/Greening/2025_12_21_IMG (64).JPG,2025_12_21_IMG (64).JPG,Greening,val,2025-12-21,64
dataset/val/Greening/2025_12_21_IMG (7).JPG,2025_12_21_IMG (7).JPG,Greening,val,2025-12-21,7
dataset/val/Greening/2025_12_21_IMG (75).JPG,2025_12_21_IMG (75).JPG,Greening,val,2025-12-21,75
dataset/val/Greening/2025_12_21_IMG (76).JPG,2025_12_21_IMG (76).JPG,Greening,val,2025-12-21,76
dataset/val/Greening/2025_12_21_IMG (77).JPG,2025_12_21_IMG (77).JPG,Greening,val,2025-12-21,77
dataset/val/Greening/2025_12_21_IMG (84).JPG,2025_12_21_IMG (84).JPG,Greening,val,2025-12-21,84
dataset/val/Greening/2025_12_21_IMG (88).JPG,2025_12_21_IMG (88).JPG,Greening,val,2025-12-21,88
dataset/val/Greening/2025_12_21_IMG (95).JPG,2025_12_21_IMG (95).JPG,Greening,val,2025-12-21,95
dataset/val/Healthy leaf/2025_11_21_IMG (109).JPG,2025_11_21_IMG (109).JPG,Healthy leaf,val,2025-11-21,109
dataset/val/Healthy leaf/2025_11_21_IMG (114).JPG,2025_11_21_IMG (114).JPG,Healthy leaf,val,2025-11-21,114
dataset/val/Healthy leaf/2025_11_21_IMG (115).JPG,2025_11_21_IMG (115).JPG,Healthy leaf,val,2025-11-21,115
dataset/val/Healthy leaf/2025_11_21_IMG (117).JPG,2025_11_21_IMG (117).JPG,Healthy leaf,val,2025-11-21,117
dataset/val/Healthy leaf/2025_11_21_IMG (121).JPG,2025_11_21_IMG (121).JPG,Healthy leaf,val,2025-11-21,121
dataset/val/Healthy leaf/2025_11_21_IMG (136).JPG,2025_11_21_IMG (136).JPG,Healthy leaf,val,2025-11-21,136
dataset/val/Healthy leaf/2025_11_21_IMG (138).JPG,2025_11_21_IMG (138).JPG,Healthy leaf,val,2025-11-21,138
dataset/val/Healthy leaf/2025_11_21_IMG (147).JPG,2025_11_21_IMG (147).JPG,Healthy leaf,val,2025-11-21,147
dataset/val/Healthy leaf/2025_11_21_IMG (15).JPG,2025_11_21_IMG (15).JPG,Healthy leaf,val,2025-11-21,15
dataset/val/Healthy leaf/2025_11_21_IMG (151).JPG,2025_11_21_IMG (151).JPG,Healthy leaf,val,2025-11-21,151
dataset/val/Healthy leaf/2025_11_21_IMG (152).JPG,2025_11_21_IMG (152).JPG,Healthy leaf,val,2025-11-21,152
dataset/val/Healthy leaf/2025_11_21_IMG (155).JPG,2025_11_21_IMG (155).JPG,Healthy leaf,val,2025-11-21,155
dataset/val/Healthy leaf/2025_11_21_IMG (160).JPG,2025_11_21_IMG (160).JPG,Healthy leaf,val,2025-11-21,160
dataset/val/Healthy leaf/2025_11_21_IMG (161).JPG,2025_11_21_IMG (161).JPG,Healthy leaf,val,2025-11-21,161
dataset/val/Healthy leaf/2025_11_21_IMG (166).JPG,2025_11_21_IMG (166).JPG,Healthy leaf,val,2025-11-21,166
dataset/val/Healthy leaf/2025_11_21_IMG (180).JPG,2025_11_21_IMG (180).JPG,Healthy leaf,val,2025-11-21,180
dataset/val/Healthy leaf/2025_11_21_IMG (183).JPG,2025_11_21_IMG (183).JPG,Healthy leaf,val,2025-11-21,183
dataset/val/Healthy leaf/2025_11_21_IMG (184).JPG,2025_11_21_IMG (184).JPG,Healthy leaf,val,2025-11-21,184
dataset/val/Healthy leaf/2025_11_21_IMG (187).JPG,2025_11_21_IMG (187).JPG,Healthy leaf,val,2025-11-21,187
dataset/val/Healthy leaf/2025_11_21_IMG (203).JPG,2025_11_21_IMG (203).JPG,Healthy leaf,val,2025-11-21,203
dataset/val/Healthy leaf/2025_11_21_IMG (205).JPG,2025_11_21_IMG (205).JPG,Healthy leaf,val,2025-11-21,205
dataset/val/Healthy leaf/2025_11_21_IMG (221).JPG,2025_11_21_IMG (221).JPG,Healthy leaf,val,2025-11-21,221
dataset/val/Healthy leaf/2025_11_21_IMG (231).JPG,2025_11_21_IMG (231).JPG,Healthy leaf,val,2025-11-21,231
dataset/val/Healthy leaf/2025_11_21_IMG (239).JPG,2025_11_21_IMG (239).JPG,Healthy leaf,val,2025-11-21,239
dataset/val/Healthy leaf/2025_11_21_IMG (245).JPG,2025_11_21_IMG (245).JPG,Healthy leaf,val,2025-11-21,245
dataset/val/Healthy leaf/2025_11_21_IMG (246).JPG,2025_11_21_IMG (246).JPG,Healthy leaf,val,2025-11-21,246
dataset/val/Healthy leaf/2025_11_21_IMG (248).JPG,2025_11_21_IMG (248).JPG,Healthy leaf,val,2025-11-21,248
dataset/val/Healthy leaf/2025_11_21_IMG (251).JPG,2025_11_21_IMG (251).JPG,Healthy leaf,val,2025-11-21,251
dataset/val/Healthy leaf/2025_11_21_IMG (253).JPG,2025_11_21_IMG (253).JPG,Healthy leaf,val,2025-11-21,253
dataset/val/Healthy leaf/2025_11_21_IMG (257).JPG,2025_11_21_IMG (257).JPG,Healthy leaf,val,2025-11-21,257
dataset/val/Healthy leaf/2025_11_21_IMG (260).JPG,2025_11_21_IMG (260).JPG,Healthy leaf,val,2025-11-21,260
dataset/val/Healthy leaf/2025_11_21_IMG (261).JPG,2025_11_21_IMG (261).JPG,Healthy leaf,val,2025-11-21,261
dataset/val/Healthy leaf/2025_11_21_IMG (267).JPG,2025_11_21_IMG (267).JPG,Healthy leaf,val,2025-11-21,267
dataset/val/Healthy leaf/2025_11_21_IMG (277).JPG,2025_11_21_IMG (277).JPG,Healthy leaf,val,2025-11-21,277
dataset/val/Healthy leaf/2025_11_21_IMG (291).JPG,2025_11_21_IMG (291).JPG,Healthy leaf,val,2025-11-21,291
dataset/val/Healthy leaf/2025_11_21_IMG (296).JPG,2025_11_21_IMG (296).JPG,Healthy leaf,val,2025-11-21,296
dataset/val/Healthy leaf/2025_11_21_IMG (299).JPG,2025_11_21_IMG (299).JPG,Healthy leaf,val,2025-11-21,299
dataset/val/Healthy leaf/2025_11_21_IMG (4).JPG,2025_11_21_IMG (4).JPG,Healthy leaf,val,2025-11-21,4
dataset/val/Healthy leaf/2025_11_21_IMG (42).JPG,2025_11_21_IMG (42).JPG,Healthy leaf,val,2025-11-21,42
dataset/val/Healthy leaf/2025_11_21_IMG (45).JPG,2025_11_21_IMG (45).JPG,Healthy leaf,val,2025-11-21,45
dataset/val/Healthy leaf/2025_11_21_IMG (66).JPG,2025_11_21_IMG (66).JPG,Healthy leaf,val,2025-11-21,66
dataset/val/Healthy leaf/2025_11_21_IMG (68).JPG,2025_11_21_IMG (68).JPG,Healthy leaf,val,2025-11-21,68
dataset/val/Healthy leaf/2025_11_21_IMG (74).JPG,2025_11_21_IMG (74).JPG,Healthy leaf,val,2025-11-21,74
dataset/val/Healthy leaf/2025_11_21_IMG (75).JPG,2025_11_21_IMG (75).JPG,Healthy leaf,val,2025-11-21,75
dataset/val/Healthy leaf/2025_11_21_IMG (94).JPG,2025_11_21_IMG (94).JPG,Healthy leaf,val,2025-11-21,94
dataset/test/Algal leaf spot/2025_12_21_IMG (101).JPG,2025_12_21_IMG (101).JPG,Algal leaf spot,test,2025-12-21,101
dataset/test/Algal leaf spot/2025_12_21_IMG (11).JPG,2025_12_21_IMG (11).JPG,Algal leaf spot,test,2025-12-21,11
dataset/test/Algal leaf spot/2025_12_21_IMG (110).JPG,2025_12_21_IMG (110).JPG,Algal leaf spot,test,2025-12-21,110
dataset/test/Algal leaf spot/2025_12_21_IMG (112).JPG,2025_12_21_IMG (112).JPG,Algal leaf spot,test,2025-12-21,112
dataset/test/Algal leaf spot/2025_12_21_IMG (113).JPG,2025_12_21_IMG (113).JPG,Algal leaf spot,test,2025-12-21,113
dataset/test/Algal leaf spot/2025_12_21_IMG (119).JPG,2025_12_21_IMG (119).JPG,Algal leaf spot,test,2025-12-21,119
dataset/test/Algal leaf spot/2025_12_21_IMG (135).JPG,2025_12_21_IMG (135).JPG,Algal leaf spot,test,2025-12-21,135
dataset/test/Algal leaf spot/2025_12_21_IMG (139).JPG,2025_12_21_IMG (139).JPG,Algal leaf spot,test,2025-12-21,139
dataset/test/Algal leaf spot/2025_12_21_IMG (141).JPG,2025_12_21_IMG (141).JPG,Algal leaf spot,test,2025-12-21,141
dataset/test/Algal leaf spot/2025_12_21_IMG (143).JPG,2025_12_21_IMG (143).JPG,Algal leaf spot,test,2025-12-21,143
dataset/test/Algal leaf spot/2025_12_21_IMG (146).JPG,2025_12_21_IMG (146).JPG,Algal leaf spot,test,2025-12-21,146
dataset/test/Algal leaf spot/2025_12_21_IMG (150).JPG,2025_12_21_IMG (150).JPG,Algal leaf spot,test,2025-12-21,150
dataset/test/Algal leaf spot/2025_12_21_IMG (156).JPG,2025_12_21_IMG (156).JPG,Algal leaf spot,test,2025-12-21,156
dataset/test/Algal leaf spot/2025_12_21_IMG (163).JPG,2025_12_21_IMG (163).JPG,Algal leaf spot,test,2025-12-21,163
dataset/test/Algal leaf spot/2025_12_21_IMG (170).JPG,2025_12_21_IMG (170).JPG,Algal leaf spot,test,2025-12-21,170
dataset/test/Algal leaf spot/2025_12_21_IMG (172).JPG,2025_12_21_IMG (172).JPG,Algal leaf spot,test,2025-12-21,172
dataset/test/Algal leaf spot/2025_12_21_IMG (188).JPG,2025_12_21_IMG (188).JPG,Algal leaf spot,test,2025-12-21,188
dataset/test/Algal leaf spot/2025_12_21_IMG (190).JPG,2025_12_21_IMG (190).JPG,Algal leaf spot,test,2025-12-21,190
