filepath,filename,class,current_split,sha256,visual_group_id,visual_group_size,capture_sequence_id,review_status
dataset/train/Healthy leaf/2025_11_21_IMG (123).JPG,2025_11_21_IMG (123).JPG,Healthy leaf,train,3c4b4056164d2429891da595641ee5fe826f24b6ad8d18d1c2d577e8cd17b6df,cluster_1546,1,sequence_0278,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (124).JPG,2025_11_21_IMG (124).JPG,Healthy leaf,train,5b14100578d60432cbf9bc5d5d65e33e74d7f7a2be0aff0a6d18e0185580a165,cluster_1547,1,sequence_0278,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (125).JPG,2025_11_21_IMG (125).JPG,Healthy leaf,train,4907e75cf0ea33307b870f920e0e24ac72884e7d35f0dbbb16234ee23bbbd3c9,cluster_1548,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (126).JPG,2025_11_21_IMG (126).JPG,Healthy leaf,train,882d74037c42fed48b2d140438bb15dfe786bd06df7755f486d78a3e646b3766,cluster_1549,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (127).JPG,2025_11_21_IMG (127).JPG,Healthy leaf,train,108d513aa64450a34266d4288a37273a1ecc7d14399294929606769fcdf520d5,cluster_1550,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (128).JPG,2025_11_21_IMG (128).JPG,Healthy leaf,train,613a77fcf816796f8ed05649699a9a8bc53ef2bdbe0338e7258b651cb4761d09,cluster_1551,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (129).JPG,2025_11_21_IMG (129).JPG,Healthy leaf,train,9e2f691ad56a0d38cf71de7912f8ebb3f9106241338b016319597e12c52aa0a9,cluster_1552,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (13).JPG,2025_11_21_IMG (13).JPG,Healthy leaf,train,745cafc71f07afa3b65a31a28c7b24ab021ab11edda69195707fc331c4412f09,cluster_1553,1,sequence_0276,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (130).JPG,2025_11_21_IMG (130).JPG,Healthy leaf,train,915625cee6887c6dc2341925de80ac448d00d50027d830d5907f2214a2420d9c,cluster_1554,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (131).JPG,2025_11_21_IMG (131).JPG,Healthy leaf,train,6ab437cc504f48e59637344f5421302f2f169f583407c6e93cd5dbfccfadafe0,cluster_1555,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (132).JPG,2025_11_21_IMG (132).JPG,Healthy leaf,train,7c6bbfced4501045588ceb91fb50ac5e6cbdbe603c87aac46383dd95aa312707,cluster_1556,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (133).JPG,2025_11_21_IMG (133).JPG,Healthy leaf,train,e687f520f593ae879e2294de5eb6901c04b7fea45cb55b565479b59f27275f9c,cluster_1557,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (134).JPG,2025_11_21_IMG (134).JPG,Healthy leaf,train,51a140dc0d185f803a563501e357098f3db3ce1732d2eaa3dba66ed650557f91,cluster_1558,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (137).JPG,2025_11_21_IMG (137).JPG,Healthy leaf,train,0596a59020e1970bb78c37190b5fa82393202fa89b65c9aa14785d96d6c9fb26,cluster_1559,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (14).JPG,2025_11_21_IMG (14).JPG,Healthy leaf,train,0badfe56b6b432bc3b9bdaf30378b98460d1069494005851d5f80bd480e7b138,cluster_1560,1,sequence_0279,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (140).JPG,2025_11_21_IMG (140).JPG,Healthy leaf,train,ed0481802fe988814ba0c675e019274b6dbc5d7754f9b330c2a505726ed6d300,cluster_1561,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (142).JPG,2025_11_21_IMG (142).JPG,Healthy leaf,train,a001fc1d4a22f4f1363183028396ff2778ed1602f1b102363d85843df57c2328,cluster_1562,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (144).JPG,2025_11_21_IMG (144).JPG,Healthy leaf,train,f0782930fce4d23f721a7eb14fd8a06cd2e33a70c3345656889ab4f9ea4c4cf6,cluster_1563,1,sequence_0280,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (145).JPG,2025_11_21_IMG (145).JPG,Healthy leaf,train,dac80375105433a9ec6d690f0a19225e4c7708d7d3d45453c5df8275089e44f0,cluster_1564,1,sequence_0280,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (148).JPG,2025_11_21_IMG (148).JPG,Healthy leaf,train,b5ae1f4f7d1c4c034cdb8c882f2a5bad165823536fb1225f3ea01ccbfd7c70f0,cluster_1565,1,sequence_0281,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (149).JPG,2025_11_21_IMG (149).JPG,Healthy leaf,train,52b99ed637c3afeef3015adbe2aec31d3124ee4679ced6f61e7e5bf35bf49b5e,cluster_1566,1,sequence_0281,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (153).JPG,2025_11_21_IMG (153).JPG,Healthy leaf,train,13252670a67cec4a1335f72a6a1d32ddb6731ea365610cebed801cc736a53ee8,cluster_1567,1,sequence_0282,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (154).JPG,2025_11_21_IMG (154).JPG,Healthy leaf,train,ff36de978561fadf2d8060defcbf5ae440c2d35ddee7751ead6db95f2478325e,cluster_1568,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (157).JPG,2025_11_21_IMG (157).JPG,Healthy leaf,train,cd14f14b69e886d02403ddf9e24e7be7114236029b45d164ee2eed57dc8902e7,cluster_1569,1,sequence_0283,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (158).JPG,2025_11_21_IMG (158).JPG,Healthy leaf,train,5567e57647bbc16c29d9f09d0821e905b08fc5a86adeb2a7c6af210c23e61527,cluster_1570,1,sequence_0283,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (159).JPG,2025_11_21_IMG (159).JPG,Healthy leaf,train,6873c2bcba8fdad34957d80d74d554df7ee59525cf3518979afba9a5fbff633b,cluster_1571,1,sequence_0283,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (16).JPG,2025_11_21_IMG (16).JPG,Healthy leaf,train,465478e10698a99e07ec1c8206b10cf8bce32f386c925c86869a3756df188da9,cluster_1572,1,sequence_0284,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (162).JPG,2025_11_21_IMG (162).JPG,Healthy leaf,train,92ef115272533965dd1b4018338c47afa06a70a33637b5e304cd48cd15c31408,cluster_1573,1,sequence_0285,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (164).JPG,2025_11_21_IMG (164).JPG,Healthy leaf,train,20b26db1f8a7d14c64f8b77863fff95600d6c868eb54745cbeb9c24630741fca,cluster_1574,1,sequence_0286,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (165).JPG,2025_11_21_IMG (165).JPG,Healthy leaf,train,ea2df21407d81190c7d38c8d2a4768c019d70a62bdfbf40df9c7d8cc2531a062,cluster_1575,1,sequence_0286,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (167).JPG,2025_11_21_IMG (167).JPG,Healthy leaf,train,af47a45db33d1716e6878c5c67e09595559e08f0f6d82f6c0ef7e74916d7078f,cluster_1576,1,sequence_0287,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (168).JPG,2025_11_21_IMG (168).JPG,Healthy leaf,train,1edeb31851688e7125d8faab71546e98aad7c4bbbf9de0fb7d95ded56ec0b151,cluster_1577,1,sequence_0288,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (169).JPG,2025_11_21_IMG (169).JPG,Healthy leaf,train,54759b494b3509f08f0a80b81a0d6f53a113c972e9abf8cb822c3f6617d34cea,cluster_1578,1,sequence_0288,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (17).JPG,2025_11_21_IMG (17).JPG,Healthy leaf,train,a8866a07ef45bfb72644a53fb50a13cec5efda7b49a87f0fa2f6650dc8321b5d,cluster_1579,1,sequence_0284,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (171).JPG,2025_11_21_IMG (171).JPG,Healthy leaf,train,e4bd0828cad63a31a5412d59f49b476b511d2ff196c146cef1358187d4cb934f,cluster_1580,1,sequence_0085,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (173).JPG,2025_11_21_IMG (173).JPG,Healthy leaf,train,6a069ca9d67e420a181ad1a09b74d2707da3060504883b9a2518bbf89358f98c,cluster_1581,1,sequence_0289,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (174).JPG,2025_11_21_IMG (174).JPG,Healthy leaf,train,ce2b82ae019d5c04d5d41c34aa1d6dba58331d2b672a9227a7908d61c3eff5e9,cluster_1582,1,sequence_0289,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (175).JPG,2025_11_21_IMG (175).JPG,Healthy leaf,train,d9b0ce4511d947067743c6f10d5bf488fd59e171be294f0d3105dbf8dbd8c588,cluster_1583,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (176).JPG,2025_11_21_IMG (176).JPG,Healthy leaf,train,0eefedf94b6f1b3cb45b122682f2635333c5bdb7715386721ba3974504778e56,cluster_1584,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (177).JPG,2025_11_21_IMG (177).JPG,Healthy leaf,train,86d016877536c3efae646e0f619af65ac150de5a888eef08567434d08a89b2e3,cluster_1585,1,sequence_0290,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (178).JPG,2025_11_21_IMG (178).JPG,Healthy leaf,train,847c80639b499340e8fcdf2d41295b172b99afe72b4fd3fc81481a24c7035924,cluster_1586,1,sequence_0290,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (179).JPG,2025_11_21_IMG (179).JPG,Healthy leaf,train,fbd7141a009419918085f27f5eeea01c1fe7a6499aad6a54a691c17f7903d925,cluster_1587,1,sequence_0290,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (18).JPG,2025_11_21_IMG (18).JPG,Healthy leaf,train,b42c2a49831784390eac3ff6f2336e0345bb1b2680a095dedee02b4a51928a2c,cluster_1588,1,sequence_0291,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (181).JPG,2025_11_21_IMG (181).JPG,Healthy leaf,train,6a7fb9a011211eac314fac307a42fdca1dd0686bd4a32b1d7fa416cfb0319637,cluster_1589,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (182).JPG,2025_11_21_IMG (182).JPG,Healthy leaf,train,94a59208508f2e77b2d112bd5232964cdd9eb055aad65fbbb527a5738c510006,cluster_1590,1,sequence_0292,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (185).JPG,2025_11_21_IMG (185).JPG,Healthy leaf,train,059048d6355c6f653b70da7903f5b54d3ac555382c14dfc946f94dc4f197f81e,cluster_1591,2,sequence_0292,visual grouping requires human verification; candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (186).JPG,2025_11_21_IMG (186).JPG,Healthy leaf,train,07840005b6df1e87eff75176c67a2640db7a72fa1b74ea832336853556aef224,cluster_1592,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (188).JPG,2025_11_21_IMG (188).JPG,Healthy leaf,train,9c16b5933d7460d72cea5e690833e6b9c3726f6c31f0057c9fe2854a6e167383,cluster_1593,1,sequence_0293,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (189).JPG,2025_11_21_IMG (189).JPG,Healthy leaf,train,26c92e68805a4435424794f65d35129b8268e89e2c0a1a4a6bf27ccd049b4f67,cluster_1594,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (19).JPG,2025_11_21_IMG (19).JPG,Healthy leaf,train,82f1da4b31767b1fa7c4778ff3b548a84fd48b1fb6e1df3dceb852a2c1b65e4d,cluster_1595,1,sequence_0291,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (191).JPG,2025_11_21_IMG (191).JPG,Healthy leaf,train,53c22969bb12b282029d6b1c2e197b21d78d71a599b1a4321dc50f8b2cd968a2,cluster_1596,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (192).JPG,2025_11_21_IMG (192).JPG,Healthy leaf,train,d3199caee31742786bf3df24a79eaf49a4c87b7df78e34a988189f3017cdb1fa,cluster_1597,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (193).JPG,2025_11_21_IMG (193).JPG,Healthy leaf,train,391825b3478a79a139404bfce625b4a66e5ff19e448c6d4ea959488a3a01d209,cluster_1598,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (194).JPG,2025_11_21_IMG (194).JPG,Healthy leaf,train,c18b494e94d334774726659c55bdca5f6c2a78c80811ce6da8920f78490af1a1,cluster_1599,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (195).JPG,2025_11_21_IMG (195).JPG,Healthy leaf,train,a61e65dc0aae2d2ad2cb6ee494b6cb2dea220351bf78f03cc2b0d09ac9e284bc,cluster_1600,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (196).JPG,2025_11_21_IMG (196).JPG,Healthy leaf,train,eeb894c1058f56285d5a4b983fc62dc638545f33a6203638fdde847235016cdb,cluster_1601,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (197).JPG,2025_11_21_IMG (197).JPG,Healthy leaf,train,b4e4aa72183804be0e0e2bc645742fef34d89b805ea51b12169e8b8e78cfae8d,cluster_1602,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (198).JPG,2025_11_21_IMG (198).JPG,Healthy leaf,train,f9f641fea5caf2d0521633e872347183c80ba254ad4ccbdfc22d7ed2dcb8e085,cluster_1603,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (200).JPG,2025_11_21_IMG (200).JPG,Healthy leaf,train,b7ac9fa6e421e6ac8ed9afc8fe36cc62c3d9d7c0a6630aa7a6f05aafcede59c4,cluster_1604,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (202).JPG,2025_11_21_IMG (202).JPG,Healthy leaf,train,205a9bb0cc6fe5e27b6369177037473904da3a96e729f28462ed89a9cf61e6bf,cluster_1605,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (204).JPG,2025_11_21_IMG (204).JPG,Healthy leaf,train,f66e856f6e01885dd127b7839ce629c038bf0d56dc4743e4d730d772bbe70320,cluster_1606,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (207).JPG,2025_11_21_IMG (207).JPG,Healthy leaf,train,26c5d986a688db79414d3632e51230e266a9372a9113c921fc1702d8dca49279,cluster_1607,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (208).JPG,2025_11_21_IMG (208).JPG,Healthy leaf,train,5c16d80a062697e3ac5c61a93355e18c9ae3276fa2787bd7f649c0151ef1cdf9,cluster_1608,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (209).JPG,2025_11_21_IMG (209).JPG,Healthy leaf,train,b00a86e4494f7008bfe5841b4a1674a1aa69aecd0bdff1d9bb31b0cea88e09ae,cluster_1609,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (21).JPG,2025_11_21_IMG (21).JPG,Healthy leaf,train,73062e70429f033dca1b713b0b41c527a788c5c306f9dc3cfd93527a7290f640,cluster_1610,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (210).JPG,2025_11_21_IMG (210).JPG,Healthy leaf,train,15ed71fdae8dd602a79a0e68cbeb75716971c3caa3bafed55cf8d2e28e80f78e,cluster_1611,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (212).JPG,2025_11_21_IMG (212).JPG,Healthy leaf,train,ee0388b550dc6e09b189ac1ff51771d77c42ab271bc1091f5193e07264e3a919,cluster_1612,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (213).JPG,2025_11_21_IMG (213).JPG,Healthy leaf,train,88570064457da4cdf6b5815a2304a965f6ed1b7794ae3a3d5d710fad52aba25f,cluster_1613,1,sequence_0294,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (214).JPG,2025_11_21_IMG (214).JPG,Healthy leaf,train,428bea2fb82cf4b4a0bd75e6f37d2d940c31fb641990e36a7e4ec52f043fca82,cluster_1614,1,sequence_0294,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (215).JPG,2025_11_21_IMG (215).JPG,Healthy leaf,train,6e828d8b4390dc63e0fce0ba018bf28bdd11f864408075cc2023bd8c1079e947,cluster_1615,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (216).JPG,2025_11_21_IMG (216).JPG,Healthy leaf,train,8e5493769ce1151cf7283078e1c5d7bcef1450cee1d5fbd153d2e26b48604b73,cluster_1616,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (217).JPG,2025_11_21_IMG (217).JPG,Healthy leaf,train,e4f6b6fc1322bc1884dc6400dc06a44cce7d37a4fa3d7553e3bdbd1113b84910,cluster_1617,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (218).JPG,2025_11_21_IMG (218).JPG,Healthy leaf,train,23f494fab7e1e3ad4def4b803e7ace4be15401c722de6ed0c06549027b3fb96a,cluster_1618,1,sequence_0295,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (219).JPG,2025_11_21_IMG (219).JPG,Healthy leaf,train,74116d6ef2472a86aaacc0a1cb8e6b863e55166dcd9f2965b6d0b3e49f8ae984,cluster_1619,1,sequence_0295,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (22).JPG,2025_11_21_IMG (22).JPG,Healthy leaf,train,f634faf70049ba4a5e4a7472cc7a709fae4b8931104af03bb1467fac083fe14c,cluster_1620,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (222).JPG,2025_11_21_IMG (222).JPG,Healthy leaf,train,0b35bdcd63b91f0dbfa85aae1da3e21d3095acc16f10e5f6dcfa0e9bcc21b7a5,cluster_1621,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (223).JPG,2025_11_21_IMG (223).JPG,Healthy leaf,train,465e8ca3ca8fd5a586f71bb8260034d8a11e14181e1778ca4410f95a06d18187,cluster_1622,1,sequence_0296,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (224).JPG,2025_11_21_IMG (224).JPG,Healthy leaf,train,ba0267c5aedc4e6b0074b038fba3d09d878fdc14e7b469f1e2e6724ebbed7f42,cluster_1623,1,sequence_0296,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (226).JPG,2025_11_21_IMG (226).JPG,Healthy leaf,train,55e9b08ecaae73e8fafb6b6648e50cc191ccc294da5dc1c7a830876e276be13c,cluster_1624,1,sequence_0087,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (228).JPG,2025_11_21_IMG (228).JPG,Healthy leaf,train,edbefc37f1b1328531d9fd35804b0e81b8874a7fab07059b608ab4680ecca76f,cluster_1625,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (229).JPG,2025_11_21_IMG (229).JPG,Healthy leaf,train,08ff14df9d7ef50b43badbf8a0bf1c52c0cb77faf39261e1629ace3738eb8404,cluster_1626,1,sequence_0297,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (23).JPG,2025_11_21_IMG (23).JPG,Healthy leaf,train,4a7a30d721c4b4fd2638e83c25dcb3d097b5dd226f697602725d49123418a056,cluster_1627,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (230).JPG,2025_11_21_IMG (230).JPG,Healthy leaf,train,610900e3f900d30b6ffdca78a899f05ddd0457b64883a6dc172e74e8bc46dd6d,cluster_1628,1,sequence_0297,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (232).JPG,2025_11_21_IMG (232).JPG,Healthy leaf,train,60dea5890d893f127171176fb14ae13b15481aff0dad5feb50a0ac69aa822b76,cluster_1629,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (233).JPG,2025_11_21_IMG (233).JPG,Healthy leaf,train,6105ac37f3180a524fd422a414eaa3f67fcc1c5906f9fec36e467feda26875b0,cluster_1630,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (235).JPG,2025_11_21_IMG (235).JPG,Healthy leaf,train,693b6e6843441d530ffb92556ec58608aaa9ddb52b97b95c42704ba750f5b1d8,cluster_1631,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (236).JPG,2025_11_21_IMG (236).JPG,Healthy leaf,train,c6ef5b5f7a7a11389507cad0771f2b8b59c70d895eb07aae83a11d4cadad2100,cluster_1632,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (237).JPG,2025_11_21_IMG (237).JPG,Healthy leaf,train,b9e1ec6e48147a917cb959f55dd552be68b50cecbc3e2cf129cafb97f55269db,cluster_1633,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (238).JPG,2025_11_21_IMG (238).JPG,Healthy leaf,train,ece696f63ccb29d02ba818eaab87a9528ef504ecea08233bd58ea935c337fdc5,cluster_1634,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (24).JPG,2025_11_21_IMG (24).JPG,Healthy leaf,train,f8cc0a34f986925255e08d50c1b742d2eaf7092fbac8b6d91c4bf48614f171b0,cluster_1635,1,,weak candidate only; singleton
dataset/train/Healthy leaf/2025_11_21_IMG (240).JPG,2025_11_21_IMG (240).JPG,Healthy leaf,train,4f42a7028637f088dafcd798db4581fb376ca346dc75eb7254d6dcc738881df1,cluster_1636,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (241).JPG,2025_11_21_IMG (241).JPG,Healthy leaf,train,9006798d5be050b06e764b3f9b7434ab2073db3aca4cc9fa332c6ebac639719f,cluster_1637,1,sequence_0298,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (242).JPG,2025_11_21_IMG (242).JPG,Healthy leaf,train,9e5b588995af81742dc465162c8a97a1c661ede76fab67806875b12ca5e21feb,cluster_1638,1,sequence_0298,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (243).JPG,2025_11_21_IMG (243).JPG,Healthy leaf,train,dabd8be05c343de325fba38756894b86a212079198c80d1d420f886766705f35,cluster_1639,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (244).JPG,2025_11_21_IMG (244).JPG,Healthy leaf,train,5fad6f3eac1e72c388330d6dcaf78b2817027affaee50dc999bb5d65b5191966,cluster_1640,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (247).JPG,2025_11_21_IMG (247).JPG,Healthy leaf,train,9907f10963a2136fdbe2f9581af0325400858fda45f0a537e30a5e91d9fb1e3d,cluster_1641,1,sequence_0299,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (249).JPG,2025_11_21_IMG (249).JPG,Healthy leaf,train,4d03128abd2f29c6f88b95d20bf44bef65025f28575522d4c42893dc75795865,cluster_1642,1,sequence_0299,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (25).JPG,2025_11_21_IMG (25).JPG,Healthy leaf,train,e8554c6d0699baa0e87d1c246b03773aaca429a420e277f85483b286ea8d2c6d,cluster_1643,1,sequence_0300,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (250).JPG,2025_11_21_IMG (250).JPG,Healthy leaf,train,ac017d970ce0f0868f51ca07e69f29e90f4a1c2783e671b2d0e29171ded90314,cluster_1644,1,sequence_0088,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (252).JPG,2025_11_21_IMG (252).JPG,Healthy leaf,train,c82a0e5c492fd3af73c4c9fa7ea7bd1908d19e49d44d9593f8665f19bf2c6cb0,cluster_1645,1,sequence_0088,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (255).JPG,2025_11_21_IMG (255).JPG,Healthy leaf,train,7d8320aa3a1275949bbd0114adb3cb7ab6b964760062f3cab4d39d387209b06c,cluster_1646,1,sequence_0088,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (259).JPG,2025_11_21_IMG (259).JPG,Healthy leaf,train,e5f993e7b628c4b19d903deb63d95c6532fb3b36e4bdcc108db5706a0b286012,cluster_1647,1,,uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (26).JPG,2025_11_21_IMG (26).JPG,Healthy leaf,train,5622ec4aee81fd33336bb9a1a234b8e9a4159fb80715fb05315f90a9223123eb,cluster_1648,1,sequence_0300,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (262).JPG,2025_11_21_IMG (262).JPG,Healthy leaf,train,88f2208fb32989210598b2de88219cbad73302a8c6f233a040cf53fa9e2266ea,cluster_1649,1,sequence_0089,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Healthy leaf/2025_11_21_IMG (263).JPG,2025_11_21_IMG (263).JPG,Healthy leaf,train,5abe583e92182d4c427b029d0cb0575247992b764c8741ebcc954638e5f799a2,cluster_1650,1,sequence_0089,candidate capture sequence requires verification; uncertain visual relationship requires review
