source,source_id_or_filepath,label,split,negative_type,notes,filepath,pixel_sha256
lemoscan,dataset/train/Greening/2025_12_21_IMG (34).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (34).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (341).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (341).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (342).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (342).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (343).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (343).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (344).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (344).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (347).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (347).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (348).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (348).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (349).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (349).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (37).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (37).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (40).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (40).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (41).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (41).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (44).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (44).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (45).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (45).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (46).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (46).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (47).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (47).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (49).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (49).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (50).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (50).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (53).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (53).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (54).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (54).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (59).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (59).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (62).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (62).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (65).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (65).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (66).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (66).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (68).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (68).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (69).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (69).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (70).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (70).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (71).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (71).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (72).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (72).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (8).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (8).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (80).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (80).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (82).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (82).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (87).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (87).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (90).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (90).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (93).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (93).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (94).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (94).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (96).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (96).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (97).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (97).JPG,
lemoscan,dataset/train/Greening/2025_12_21_IMG (98).JPG,LEMON_LEAF,train,,Preserved final manifest; Greening,dataset/train/Greening/2025_12_21_IMG (98).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (1).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (1).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (100).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (100).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (102).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (102).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (104).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (104).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (105).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (105).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (106).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (106).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (107).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (107).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (111).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (111).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (116).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (116).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (118).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (118).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (12).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (12).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (122).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (122).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (123).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (123).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (124).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (124).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (125).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (125).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (126).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (126).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (127).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (127).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (128).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (128).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (129).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (129).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (13).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (13).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (131).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (131).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (133).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (133).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (134).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (134).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (14).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (14).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (140).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (140).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (142).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (142).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (148).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (148).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (153).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (153).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (154).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (154).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (157).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (157).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (158).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (158).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (159).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (159).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (16).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (16).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (162).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (162).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (164).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (164).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (165).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (165).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (167).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (167).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (168).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (168).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (171).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (171).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (173).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (173).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (176).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (176).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (177).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (177).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (18).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (18).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (181).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (181).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (182).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (182).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (185).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (185).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (186).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (186).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (188).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (188).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (19).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (19).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (191).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (191).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (192).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (192).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (194).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (194).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (196).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (196).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (197).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (197).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (198).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (198).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (200).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (200).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (204).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (204).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (208).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (208).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (209).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (209).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (210).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (210).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (212).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (212).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (214).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (214).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (215).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (215).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (216).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (216).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (218).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (218).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (22).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (22).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (222).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (222).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (223).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (223).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (226).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (226).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (229).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (229).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (23).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (23).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (230).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (230).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (232).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (232).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (235).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (235).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (236).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (236).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (237).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (237).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (24).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (24).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (240).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (240).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (242).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (242).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (243).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (243).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (244).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (244).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (247).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (247).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (25).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (25).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (252).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (252).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (255).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (255).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (259).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (259).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (26).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (26).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (262).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (262).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (263).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (263).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (269).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (269).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (27).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (27).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (272).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (272).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (275).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (275).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (276).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (276).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (278).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (278).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (279).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (279).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (28).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (28).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (280).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (280).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (283).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (283).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (284).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (284).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (285).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (285).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (286).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (286).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (287).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (287).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (288).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (288).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (289).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (289).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (290).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (290).JPG,
lemoscan,dataset/train/Healthy leaf/2025_11_21_IMG (293).JPG,LEMON_LEAF,train,,Preserved final manifest; Healthy leaf,dataset/train/Healthy leaf/2025_11_21_IMG (293).JPG,
