source_group_id,class,group_size,new_split,group_reason
source_cb019ccc88914361298ff14f91ee86abbc7488f9c75c4e0ae331bcfeaf8e0672,Citrus pest,1,val,singleton_no_enforced_relationship
source_cb2157a1c10980bc61bc762e8498448dec829393b88759d6b246ad4aba85b309,Citrus pest,1,train,singleton_no_enforced_relationship
source_cb2d444970eabdf0aee1cc72271e57c68bc8e73cdbf17c30327cda3f9c160ed3,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_cb3200af1571f1ddb3aac84d4408e80f1f3f08e51ecdd6980a7106690944549d,Greening,1,train,singleton_no_enforced_relationship
source_cb4b3df9554978306a6cb617de893b1744b62c8694d9cfaf856f52e1b93544b0,Greening,1,train,singleton_no_enforced_relationship
source_cb4e3bf446ca79b5915aea1a651f547f8cff3cff5f690a34aa43e2d2d63ebe98,Healthy leaf,1,train,singleton_no_enforced_relationship
source_cb5ad8da6b739b94849694082c83370a041bb68382df105abadeb05f7b6684d0,Healthy leaf,1,train,singleton_no_enforced_relationship
source_cb7cb51a04d446fd97620a454625db00a4d84cbb39bb5524e9ca66b608aa2c3d,Citrus canker,1,train,singleton_no_enforced_relationship
source_cb849f44e3e38d756d4104ed1a9411fe6b1893dd71edf79b489785dd439c8c6b,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_cb967499fb45fc480740a840f5fb8d292a2f3284af0a71dc0260be070f0703ea,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_cbaff58218289a4f3702175c5a9bdd7f979893eaabe179e4688c4a24be2d19ca,Citrus pest,1,test,singleton_no_enforced_relationship
source_cbe90bba229b4a5f337952a5829ae2626b5c07ef4c5e50756c2e5b60d62ed14d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_cbf696e95831277da3a0c50f95eceee7db1a3047871f1a689312d6dfe97e0934,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_cc07bd356c5fbc825cd8203eb1c119e2387bd7edb291f4aa5b517bf672579d27,Greening,1,train,singleton_no_enforced_relationship
source_cc172c907b846339596279a31a471e2d310e9cea59f9da9223096e3714f8511e,Citrus canker,1,train,singleton_no_enforced_relationship
source_cc2f59786ea09e269ecda25c942c3a71b7cf259f98c47af203420486ab5eaf21,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_cc490c6c49fa68cd207f0fbdfed7785820cc6c655ae5a5df491f33eb09348871,Greening,1,val,singleton_no_enforced_relationship
source_cc5d443930b4aefd681d8472f9f4d56eb15b74fdc09cf2f298bf175bf4b78f95,Citrus pest,1,train,singleton_no_enforced_relationship
source_cc9d011344980cefff7a0eb39e81677f51f9abc7cf06f3bc3f1a7f5a8f6a7e74,Black spot,1,train,singleton_no_enforced_relationship
source_ccf65b02b1bb6d2c1900bc490e352a0bfabfa261a0837352ac04db4be05def15,Citrus canker,1,train,singleton_no_enforced_relationship
source_cd01e321cbbe9b2a86975343627fa56ad935ce2fe24aab893dd5af3ce163e533,Black spot,1,train,singleton_no_enforced_relationship
source_cd260dcc1fddf7a3962b57edfd66383eca21ecbe279c3dbb4fc8d849211d32d5,Black spot,1,test,singleton_no_enforced_relationship
source_cd28f010a098c2e48a1c3187abecebf3543d6bf29af3b8e5e3c03ac4bf82e537,Citrus canker,1,train,singleton_no_enforced_relationship
source_cd4d37989ea610622d0b848581966ec7d232f0e0899b7dd9be16046bf6840bf9,Healthy leaf,1,train,singleton_no_enforced_relationship
source_cd707911d01ec573db3f7cd2a6b09b2446fdb37c138fc96c832891b3c3e4c823,Greening,1,train,singleton_no_enforced_relationship
source_cda2a2b1edc37ab9cfdb0223cf58d9bbc76759a73e0cddea713ec90a46f23336,Citrus pest,1,train,singleton_no_enforced_relationship
source_cdca8c9f384b7cfa506e26c724306d1bf0cc674cc163d1b15cf66124c83e3aa8,Citrus canker,1,val,singleton_no_enforced_relationship
source_ce16f92c72cf04fca422662f40c966ceda96edf42c30b7a3e47b3ad77f0931d5,Healthy leaf,1,test,singleton_no_enforced_relationship
source_ce2aad196a548f87ca1f8b6a0e46b054a496977de34ceb7eab31f5672cbdf457,Citrus canker,1,test,singleton_no_enforced_relationship
source_ce3ebe6536602e0b933aef3026946c2e4c8d59e10c09bcddc42406946b8c2b67,Citrus pest,1,train,singleton_no_enforced_relationship
source_ce49a5d10e0c3053613629e3cc4783b12b5a5ee5bea8e1e64c5bf50eb99f6fc2,Black spot,1,train,singleton_no_enforced_relationship
source_ce512df847bcaf0c4ac830416c511937bcb5500aa9489e31361abbebd7274ed6,Citrus pest,1,train,singleton_no_enforced_relationship
source_ce5a3cd483d6c4a0b4d41795839caba954cdba580f2ab04b4aea1efccc75688c,Citrus pest,1,train,singleton_no_enforced_relationship
source_ce647974703fdcc025c127227e58112a8f9364814f646d5140137efd25a7e415,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_ce6614d699ea4fca2f2ed3bd53649094b6998183c064cfdbaaa4a7eb481cb508,Greening,1,test,singleton_no_enforced_relationship
source_cea8e58b091461a34cbded38cc0a876a79d4dca86ad3c59ac277f728a6c3ed30,Citrus canker,1,test,singleton_no_enforced_relationship
source_cf13dbbdb83f50c87936938ee5b83cb414f3ee7737226e54be765169d18a8d41,Healthy leaf,1,train,singleton_no_enforced_relationship
source_cf228d0fcda9f454aaa104f332ad807c447d230b1766dbb763c6df9c178c6cce,Greening,1,test,singleton_no_enforced_relationship
source_cf32041311042f4102f462847d9938ec40f7eb1e8b58ebfec9b3f55a20ce2ec8,Citrus pest,1,train,singleton_no_enforced_relationship
source_cf7653371d15a12f4899ca556e31535d65c060c4e555004a34d576a1f58e9dab,Citrus pest,1,test,singleton_no_enforced_relationship
source_cf8495ddf936414801aa78bd29bdd4fbf3321e40b9794ab6c9fbeae766cb395e,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_cfc61f747821231d4afec2f4862b5fa99689b3a19321b5250d1b8a8d85f04414,Healthy leaf,1,train,singleton_no_enforced_relationship
source_cffddad7c67afe414a77aeee55d29e3199c3063a41df6347f4f59821b418faa6,Black spot,1,train,singleton_no_enforced_relationship
source_d00879e6f344623de4487dca0e0ffc5328a79cb2a932f499b93681dae14583a6,Greening,1,val,singleton_no_enforced_relationship
source_d00a2b9196fc2fd6c30e2ee030ce3198bd1a68356929c3cc0210193d22c79786,Citrus canker,1,test,singleton_no_enforced_relationship
source_d0ab330c1918c812dec64be22e97952afdea2f0eb5befa6b383c9fbade883379,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d0b2e8285ccbc880f24b79fe714b206cd05943b0a0c3f28cee8cf629ac2c7404,Citrus pest,1,train,singleton_no_enforced_relationship
source_d0bd6a3afff75995d1d9fa94253ac746b8f70bc556ed2022dea2efb612c3847c,Citrus canker,1,train,singleton_no_enforced_relationship
source_d0c6a2e1b3950e81b8820c6e65d4689c20abb69d7d90c92002d4d728c3c83832,Black spot,1,train,singleton_no_enforced_relationship
source_d11cf59651da99f84a2ec3b202871527817581cdb719a20d81279a4d0242d5a3,Greening,1,val,singleton_no_enforced_relationship
source_d149328302dd07ddf9a91c247fa39623da1a85638a58ba12ae4fd9069e0d130b,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d1684dfbffbbb987646f2acb997c7056a68d2bdc3474ed056670c99bc38da610,Citrus canker,1,test,singleton_no_enforced_relationship
source_d1d160aa4e0a5f462d1f4193f9f3395dd167dfcfa3a8c48f723839f4ccff3d88,Citrus pest,1,test,singleton_no_enforced_relationship
source_d1db7fdf3bf11f2dbff66ae51e7a94f2f43bb2a550b152ee778dacb1c6da0beb,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_d1f93fc6168adcc000248fbcdc6a73d2ffd77219503f4115e926831ac60d38d0,Citrus pest,1,train,singleton_no_enforced_relationship
source_d222865942c831ccc8355fc60bbe8b160f3b9a834361542001b4b2f4b50620c7,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d2cdcce5dfde8506c4ed9dc39c20ebe0d6ce13b53dad09eb555d754d9b1879b9,Black spot,1,train,singleton_no_enforced_relationship
source_d317070824dc599d27b6b1223d421f7ee08daaea1bc04e0a443dcb6c3fcaa93d,Citrus pest,1,train,singleton_no_enforced_relationship
source_d3372ccdabdc5a09316e4f719cffc88be5896de85e53cdc994eb2135f99d63fa,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d356e2c6f8345e291680a128989edf1616ee4c47d620e6b87e92d58c33e4cdbf,Citrus pest,1,train,singleton_no_enforced_relationship
source_d374d85a46e587239d212f65e1d51470ae5ee40e71fad0f60246d88ead0411a3,Greening,1,train,singleton_no_enforced_relationship
source_d37632dffaaec0d4bf42c93f9530048b2d125a8199752b74b5330fde66f1914c,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d38fddac7c697e82e6c60c92195da2caece6f1d5ba7c3c6bf3dabe48d54a4f19,Citrus canker,1,train,singleton_no_enforced_relationship
source_d39e65c6ca58e76d5332cc267476f461d05490efb7d1e6edc304391bc9f1c598,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_d3a847cd4c4ed59b9db5cea0a5180e52465c9c03d061908df6db244769b748cc,Greening,1,test,singleton_no_enforced_relationship
source_d3e6e46c44be916ff304bed3637faefbe7eba1b523255424c7e3fbdd3f122677,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d3eec6f3f0e6f2c8d584ee3d177ff17818ed53f93ec7533a8e72e1bce28f4cb0,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d413802d725d70782cc34463539a19681a08ffe756db76369a8e3b27c1ace317,Citrus pest,1,train,singleton_no_enforced_relationship
source_d42e41f903cff96fdeadeab16bbe87fd5019cc23deed6c021ac32283afc4f243,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d47f959ceff92621b1f4bbd9dd5c3a3a7a446a1d25c8e2bc1a84744e9d7ddb45,Citrus pest,1,val,singleton_no_enforced_relationship
source_d48d898c1d7b0329aa978fcd5a51bd123eec593120674b8b9f1b6ded4cf74bd1,Greening,1,train,singleton_no_enforced_relationship
source_d4ca1292d9b5edd9a7fd684409cfe9af4d7fb8a06f90df0e09b5e1d9f81d10af,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d4d56f948bc77addbd85ec28fc9df1f0ffae07c14ec9695672d76d23dcdfdc07,Greening,1,train,singleton_no_enforced_relationship
source_d4eb3b39f78cbf6bc7db6bf16790ff4186811011295677418845f72a30bcb961,Citrus pest,1,val,singleton_no_enforced_relationship
source_d523edd666f96cb371e48810c458ff0b29365a6d0285d9c9228326164e8b7c2d,Citrus pest,1,val,singleton_no_enforced_relationship
source_d52fa85c450e7023e02edd47ff06d3ffc7a0e0a74f0e190937c4b53c5da36afc,Black spot,1,test,singleton_no_enforced_relationship
source_d5482bceab8dfc38bf265fb5f8c08cba4d56fa6e69e1f9b55ecaaa8dee6d2457,Black spot,1,train,singleton_no_enforced_relationship
source_d57ae9d5461639328d2e2bc6d2ed3beb5a2cfa6b3bd6641209172bddbc6297b5,Citrus canker,1,train,singleton_no_enforced_relationship
source_d5abac8f42efe9e6eb7c34a8a02bcf4a911fa594e46e9f0a51d1c22e73e9d74f,Citrus pest,1,test,singleton_no_enforced_relationship
source_d5c4da0c1a2dbd0a471b239b8d74062f361175a50e6b70a741e466d857a5fec2,Greening,1,train,singleton_no_enforced_relationship
source_d5d61fa2611793b88d518cbb14e8ea2d5a3e998fd6c4512954dae07e37aa3caa,Citrus canker,1,train,singleton_no_enforced_relationship
source_d62ede143d8d41c44e3e84ef4fc4c6854a4e55d0776b3f475f806945eb03e368,Healthy leaf,1,val,singleton_no_enforced_relationship
source_d6408c7ce39b292f5726020fe7f9fc17d52b932de7ebbfe3c99873e6098936bf,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d6974ff23c6f8d1dde72d359d89be32c30266386ca074432771c034cbf1927ac,Citrus pest,1,train,singleton_no_enforced_relationship
source_d69bd9c5e399b30285427e3581fb4c131c289613f86b85fbf3e7b135f7f85599,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d6a1230a27fff9b86bfda7a28ddee35ed4a3a73d94f36e814b37948729bba3e1,Greening,1,train,singleton_no_enforced_relationship
source_d6abc3b9f0b33af31d691d680224404052cc0fad9a87892784a4f95fa03f04de,Citrus pest,1,train,singleton_no_enforced_relationship
source_d6ba556f49765bf14682134960d427a7b18f0e8bedd5a7c2a1cfc6bd27135c2d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d704574667fffd341639ec74d639f65aadd1b2a6809be9f822e74adc608092f3,Citrus pest,1,train,singleton_no_enforced_relationship
source_d70bf184e848d9f0b3c4de4a1813f1dbbf5d87f3c9f0aafe112e52632ac9df3a,Greening,1,val,singleton_no_enforced_relationship
source_d72a745fce0c83a63a6e779f1c58e72ef308522176772fdd771241340b51842f,Citrus pest,1,test,singleton_no_enforced_relationship
source_d746cd3c4997593310507a2b76d7b2841fe3f51fa01cae59aebeb8d5efe69164,Citrus canker,1,train,singleton_no_enforced_relationship
source_d76671d16556c8485a5ef1f3f3cd4a0e5cdb9062577e52f2cfaec20480e0b87d,Greening,1,test,singleton_no_enforced_relationship
source_d78a6c8c1d2cc258c018502787519e56149aad478897f7d14332ba968fdba4f3,Citrus pest,1,train,singleton_no_enforced_relationship
source_d7ad5ab6860d040e3bdda8e5236ae60f56227bd46b26acd5f352f96ada5d76ff,Citrus canker,1,val,singleton_no_enforced_relationship
source_d7ae840c53095b059cba4279a5da9adda71fe83bf0292e9002f30f16fde9bd41,Black spot,1,train,singleton_no_enforced_relationship
source_d8079163bf982e2cf83cf9c4e2c6704a2ac24d8e6d91fdfbbc2039338577a056,Black spot,1,train,singleton_no_enforced_relationship
source_d869c13bbee6cc928ddfc8c26882a347bf1f0f7df54cffe9b96974cc00cb09d1,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_d877b6cca8495c9ea17aefa5df7b700ce332fb5f6e4dce988c649679dea46799,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d88364049d93e25d8012b8eba5b6bd584e17c8f42775ffc140fc8b12050e671d,Citrus pest,1,train,singleton_no_enforced_relationship
source_d8883f143a143125e136fecb613a186ff00ddbdf77e6b4b45e3e56d9e6d481e5,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d8b0c569147065f6f9e28f10ecf908347bfe13823b6e89564116ec72838d6a65,Citrus canker,1,train,singleton_no_enforced_relationship
source_d8c8c981fbf03e62aa3c2500394dc0f3fdca643965531569426d7d840c51584e,Greening,1,train,singleton_no_enforced_relationship
source_d8cd34a03daeffd66d0238663e8cb307f85fbab416da1d4b1bb1aaea8a8295dc,Healthy leaf,1,val,singleton_no_enforced_relationship
source_d8ee227e81bd757d8f1a84dc66dd294ebbd41d378dc830faa26ced1f1072ebb1,Citrus pest,1,train,singleton_no_enforced_relationship
source_d98e245ecffd23d23c6662b67870becc653a1dcb4b32e71368a672022d83f536,Healthy leaf,1,test,singleton_no_enforced_relationship
source_d9a3cc9e74fc93c5d87fd6dc5c9e94757908da862ab599d59ec78c15907a2de4,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d9c12c206cc075279dab543f82f1bc4621f9b8e962781084d66b04279afb7888,Citrus canker,1,val,singleton_no_enforced_relationship
source_d9cce708966999cb3c5872f98ff601e54884c742f5f9795b07470903f2905bfd,Citrus pest,1,train,singleton_no_enforced_relationship
source_d9d5e650ddfcf33a17c2bdbe98c8d59d1cac3ff1870b6a737d28e2fbacf9b601,Healthy leaf,1,train,singleton_no_enforced_relationship
source_d9dfb79e191332e1f441e5b415f40c5b0dc9e540d87296c421736c4a4c2b57e9,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_d9e54720191ef8e44166e9e3b1fe2322940de6f37f8360773c05a2eedefccec5,Greening,1,train,singleton_no_enforced_relationship
source_da22178a71de5eb8cdd1fc97c396c0741013d7b23e1a3b312b992ec3e488840f,Black spot,1,val,singleton_no_enforced_relationship
source_da78bd733b8aa67aca21582c75e9894394d770e81cdef7bc76863ea74d0af608,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_da91a68c26f170de0d680fe0ca3df6244b36f439323021201d4d81ad0266b751,Citrus canker,1,test,singleton_no_enforced_relationship
source_da983f3e36b5959a0a95d615127748a1518c42371a8fcee6b87123e0882b17f2,Citrus canker,1,train,singleton_no_enforced_relationship
source_daa73a21c1ab4e56624f3d0deb841b97cc7283af08c29fff662cf040517b5270,Citrus canker,1,train,singleton_no_enforced_relationship
source_daa8857a0b3982eab2810fef088b3ffc049f936e945c3e6421df94a9e94167e2,Citrus canker,1,train,singleton_no_enforced_relationship
source_daba43a8bace82e066b5108ac94894739134e5b642f883c81842afba620157b6,Greening,1,train,singleton_no_enforced_relationship
source_dad2455869361f4d29bd00be4fab8ba935be0c38dd47578194a6a5e6e8e3eaf5,Citrus pest,1,train,singleton_no_enforced_relationship
source_db5c800bdcf59acf585d586238809454b07359715899d42875f2ee1b82f5f892,Healthy leaf,1,train,singleton_no_enforced_relationship
source_db5c93dde42eb79625a4d60db9aef4db52f9787fbd6044f7100ceb777df37c5e,Black spot,1,train,singleton_no_enforced_relationship
source_dbb4738c8a7cfa46b250768bf6998f6784c273504881959bcdb240c458902786,Citrus canker,1,val,singleton_no_enforced_relationship
source_dbb4c5195b7bdc10a82b174e754b6a96b8958f0c3afc349eed6f785540fe42d5,Black spot,1,test,singleton_no_enforced_relationship
source_dbc2edd431e9eaca742d19b37b7f21ceaecb52dd287564bdf9453caa37c28769,Citrus pest,1,train,singleton_no_enforced_relationship
source_dbc61a3802a5e174ceeea06c4cb1daf130a9f1931c843f61317114c71a84fced,Citrus canker,1,train,singleton_no_enforced_relationship
source_dbdb723e8e93169387a75b88fd71bf4f9c10c04b91adcf4b1c53f5f8dde9a64b,Healthy leaf,1,val,singleton_no_enforced_relationship
source_dbea4ca5b9b18ada3912910b58a8d10be6cd795ea8993f962960e8e4d5d34ef1,Healthy leaf,1,val,singleton_no_enforced_relationship
source_dbeeb6f97bf9f298b86693b375317ce8ef74a63ec6b6b1f99d393ef53dec78fe,Citrus canker,1,train,singleton_no_enforced_relationship
source_dc3144a20158aabc22fe7d4a622ee1a3fadedb07ca24581d1edf186cd0cc2771,Citrus pest,1,train,singleton_no_enforced_relationship
source_dc749eaf889d5af219c393b5a9936de7c0576c1ccc1f38a9cd28c22a2ef440f2,Greening,1,test,singleton_no_enforced_relationship
source_dc88f590800b01030ab38670733874792f1884ae7acb328e0dd964a2985edae6,Greening,1,val,singleton_no_enforced_relationship
source_dc9864c656d8ddfd04cbb6eaa675e411da561c07080468a6fc8b407dcc9f7aa7,Healthy leaf,1,test,singleton_no_enforced_relationship
source_dcaf73c369a219a54a5de02ee4a6fb1b5e86c1b4bd49742e59e0c1e7b694441b,Greening,1,train,singleton_no_enforced_relationship
source_dcc61a2f060a36b21ebc1b95390cb80d201b2bd8c95e15b65f93a3f04591b1d8,Black spot,1,train,singleton_no_enforced_relationship
source_dd0690f3ef19df880d386caddf8eb829ea32f182d254f4610cfa350c1bdfd130,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_dd0959b3a901f4b3800d9037d16e5807b4583b4ee6f377fdfa914e6ca73a512a,Healthy leaf,1,test,singleton_no_enforced_relationship
source_dd1ff23ec1d6f1b3b0f9b5c6ba54faa298d2d91cab811e4ab7c4b1aeaf6933ec,Black spot,1,train,singleton_no_enforced_relationship
source_dd67bb31b1bff83ff9ed89ea686ab7ba265854d0fbe560defe0deba864d984a7,Citrus canker,1,train,singleton_no_enforced_relationship
source_dd7263f7b2d8b418941e6f84adea783822540302295913be631b37200538c3b0,Citrus pest,1,train,singleton_no_enforced_relationship
source_dd74c3f66dc7716997ee23cbb4a6578c8f599898dcce8e09ac1391d2377e2dbc,Black spot,1,train,singleton_no_enforced_relationship
source_dd7b52ea6a30d4a824b69e3e1cd4731c553db9063f15083e7fe7a3f04cacc75b,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_dd853cf1a08be35b0d4dea036cef3217347f3d99c57da731dc3d4484782d8e48,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_ddd602100c9b1bdbf35d728c5094e9d042c91e469e104dce6c5a75a083ba5809,Citrus canker,1,train,singleton_no_enforced_relationship
source_ddddeaebfe264c5b0a579b56a0aa92718db6d5f42185e8c033bbcd5c741d9b97,Citrus canker,1,test,singleton_no_enforced_relationship
source_dde1ead399b6a5bd1f05d9db5473de0c48275445772641f7fd9c9d349d756911,Greening,1,train,singleton_no_enforced_relationship
source_dde91b8d45d4045ecd699c987ea5c6aeb4d2ac468cd4404b8b8efffd6d62059e,Greening,1,train,singleton_no_enforced_relationship
source_de08fac8128593301dade8e7565f3487e1b9f5d29d6ef0102d94047aefeb6ecc,Healthy leaf,1,train,singleton_no_enforced_relationship
source_de234d352f4b11780ef5ddcf8dca8a52e4f04f1ee7d5b1367e35a85c723612e6,Citrus pest,1,train,singleton_no_enforced_relationship
source_dea8b1ac1e67ffc04600a47aedd119c47f345ecf83cdd5b90f48077861ea0162,Black spot,1,train,singleton_no_enforced_relationship
source_deb7ca7a83cbff8a05baa8e9b7f040c4bf9809af6038f9883338617687c60687,Greening,1,val,singleton_no_enforced_relationship
source_deda57923960e28f3206d70aaf44d2b497ba1794a6788093bbe960d50939bb6b,Citrus canker,1,train,singleton_no_enforced_relationship
source_deea722305855d7e5d8ad394023e128c31621729c243f17cda1a4da9735198cd,Citrus canker,1,train,singleton_no_enforced_relationship
source_deff6ed43e7ac3f6955a333ea7e3add12a2192eb8a9c66c771f9de2449d9876e,Citrus canker,1,train,singleton_no_enforced_relationship
source_df025308ee0e7b0163fe2e3a391923411b481df31caeb25cf0f2329fbdd57f2f,Greening,1,train,singleton_no_enforced_relationship
source_df045ace4c898fb3e39d397672c98a5d5a8265fbc5f2a757e81714b971a000dc,Citrus canker,1,train,singleton_no_enforced_relationship
source_df08c8669e916d6db8b09013f48ead63214af9b21489caa4ea9fb21641555717,Greening,1,val,singleton_no_enforced_relationship
source_df263535c35bfb80bcbdd50ab73f88fd255efffadab9bbcc92b3584923084ce6,Greening,1,val,singleton_no_enforced_relationship
source_df318259343111bbb58e917c1b0310f794d589c56592f4081cdee02c6d119cf1,Black spot,1,train,singleton_no_enforced_relationship
source_df3cbfca21c8faa7c338a101d12a69b229dc0dabdfd4e520354f352b9cff507c,Citrus canker,1,train,singleton_no_enforced_relationship
source_df7e14a81fd475371f1df30a391a55509f7145bd58acbf806a509df0eaa065db,Greening,1,train,singleton_no_enforced_relationship
source_df8150f49b6c0679db872b6f7790a8995a7f78468f6794c311a0e60deac9cecc,Greening,1,train,singleton_no_enforced_relationship
source_df89282be8c4e9fe22ea55fd3f4a1a783f093b7169ffd3cb81dfc26968274401,Black spot,1,train,singleton_no_enforced_relationship
source_e00db71df19046447e524aa3d0dc2d16f04b25fc406412947e4fdda97b57a243,Citrus pest,1,train,singleton_no_enforced_relationship
source_e0447f430cde10f93ce709103e48fe2626f99131a50707fcf39073a0cfcccb85,Citrus pest,1,train,singleton_no_enforced_relationship
source_e0839d88fe70f2897aa393a0c18398027cb9bfdae1cf99909efaa90d393c44be,Black spot,1,train,singleton_no_enforced_relationship
source_e09a5f13ee40ea7e7fb1a19c98a2221a578c3a4ade1a63141b65c2a8449963a8,Healthy leaf,1,train,singleton_no_enforced_relationship
source_e0b6958cd7cadf7b8d38fbd6dc6c678a71c581dac2a2398e21694a6ad33821c9,Black spot,1,train,singleton_no_enforced_relationship
source_e0e1eda76babec65bd94b8eb403cf80b5ed21b11f9943048649b866d6ae99ff8,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_e10eb960ab35718e186e503e1a8879072869e1133febb214876cfba9f9c1ae62,Greening,1,train,singleton_no_enforced_relationship
source_e1624caab325af5b1473141bdb33c6abf97c75b47a29069654116ea1e88367ed,Citrus canker,1,val,singleton_no_enforced_relationship
source_e16b5f582ed4cf5ce5c8ef720c0058300e20922c105f111657e5cd95d07b72af,Greening,1,train,singleton_no_enforced_relationship
source_e179d0d5872b60f340bc09dc7879aac2914b2a5f487c7bf9179345a1693b710a,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_e18a8325fabb3307d7f2bbfa8dce87117a7f223fa7f41111845851fb20073005,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_e22338ba4dc70ace1500f215e923ee53af846a90d1deae802a5dedbd237afc5e,Black spot,1,train,singleton_no_enforced_relationship
source_e2403f0d4855c2c306cbb073d69ba8fe641b4e021d6852a5f3e43f327c890ff7,Greening,1,val,singleton_no_enforced_relationship
source_e2428dae8cd79570efc1026b51354286c4c3a0d798f3325e351cf80a05985485,Greening,1,test,singleton_no_enforced_relationship
source_e24c951532dd6960a07439026f93ac91adc3ad3fa5325f297f116130413ecc07,Citrus pest,1,train,singleton_no_enforced_relationship
source_e25ee7cb21a98e23eec147f249a920ff0463aec0114c0d97d156e5baa709a1fb,Citrus canker,1,val,singleton_no_enforced_relationship
source_e265c5a140f6c240dae5c59b5cd223dd2ba0231c26be98f2b8b549049a922078,Citrus canker,1,train,singleton_no_enforced_relationship
source_e2777bc3f1b37e6a3d85544f507b928b7faa70d252c00cee5101f1884a3ba944,Black spot,1,test,singleton_no_enforced_relationship
source_e287b87fcd19a716ca788ea1ef98196c8c3a63361b79249a6122a31053f09e84,Citrus pest,1,test,singleton_no_enforced_relationship
source_e28f78d8514d2fe64d9592b7d62e13c4d3fca3c8865828935745c109907d6615,Black spot,1,train,singleton_no_enforced_relationship
source_e2a1b60397d599e8c78dc743528e98ed5cfa46e7c4abeee09faa6ee359bc1e97,Healthy leaf,1,train,singleton_no_enforced_relationship
source_e2aaba18515a080673bd778155fc4ba2e53a04beaca1b7ccccc9603f8a17f435,Citrus pest,1,train,singleton_no_enforced_relationship
source_e2ae63e0e7f7bb5fe12efca07b441e2a504776ffa05a5c7e5ca7abdb5838deac,Black spot,1,train,singleton_no_enforced_relationship
source_e2cda3d42088f337c8897046ea14813f38723e057b300960c2b4a2913fa0918f,Black spot,1,train,singleton_no_enforced_relationship
source_e2d815b624beab7d563d8deda81fdd13c66244a670dbe55ce239fa748f013722,Greening,1,val,singleton_no_enforced_relationship
source_e2e624124fe911f6613be2f789678f448dc9b11683702492581f3b4e61867dae,Black spot,1,train,singleton_no_enforced_relationship
source_e2f1b30fb7cb7109169102de6b65823e7a4d0f3815aceb3718beda48b2fc7892,Black spot,1,val,singleton_no_enforced_relationship
source_e2f2e3d15022eb9acadf39b56b9e50fe0c1bff3f8887d48feab1bf4823852a2e,Citrus canker,1,train,singleton_no_enforced_relationship
source_e31b863a35026a35fd41c7daa57042024a63cf3a4ed3e1a7bac96f871cae2c0c,Citrus canker,1,val,singleton_no_enforced_relationship
source_e37eee46b4e45ae4055c04aaf7ed5ff91a2aa2f7a55b40e04a971f386e3c9d0a,Healthy leaf,1,train,singleton_no_enforced_relationship
source_e3bdd96725372bddc0db38e3a1899636e73ffd636f83ad525cee39815e02a1f2,Citrus canker,1,train,singleton_no_enforced_relationship
source_e3fe82c23e201b09772f3a528342d73fc0b767603fdc79952d65600159c1d3d5,Citrus pest,1,train,singleton_no_enforced_relationship
source_e402f8304a17e5f603e2fb8482028f8ca8e38b912acae732359d95fb09025c5b,Citrus canker,1,train,singleton_no_enforced_relationship
source_e41d5adc9660d24c17285c3869f1ebaf7ef6e0de02e18610aa949d64ca6d28eb,Citrus pest,1,train,singleton_no_enforced_relationship
source_e421827d181c7574bb3c7ff132d33b812c0542a7f6e051e8faec8a159029a7d0,Citrus pest,1,train,singleton_no_enforced_relationship
source_e427b90788ac67d371c150064b960caac48b16d40b51477508140d023eee12ec,Citrus pest,1,train,singleton_no_enforced_relationship
source_e47aac5d3444540a284747e1626e739a100286d72b31880a7a0cfd65ea0b6fc9,Algal leaf spot,1,train,singleton_no_enforced_relationship
